    nm         	nm
1.483492e+002	-1.234008e+000
1.484181e+002	-1.180356e+000
1.484871e+002	-1.153529e+000
1.485560e+002	-1.126703e+000
1.486249e+002	-1.180356e+000
1.486939e+002	-1.153529e+000
1.487628e+002	-1.180356e+000
1.488317e+002	-1.260835e+000
1.489007e+002	-1.126703e+000
1.489696e+002	-1.153529e+000
1.490386e+002	-1.046224e+000
1.491075e+002	-1.153529e+000
1.491764e+002	-1.153529e+000
1.492454e+002	-1.126703e+000
1.493143e+002	-1.073051e+000
1.493832e+002	-1.126703e+000
1.494522e+002	-1.099877e+000
1.495211e+002	-1.153529e+000
1.495901e+002	-1.126703e+000
1.496590e+002	-1.046224e+000
1.497279e+002	-1.046224e+000
1.497969e+002	-1.180356e+000
1.498658e+002	-1.234008e+000
1.499347e+002	-1.073051e+000
1.500037e+002	-1.099877e+000
1.500726e+002	-1.099877e+000
1.501415e+002	-1.126703e+000
1.502105e+002	-1.153529e+000
1.502794e+002	-1.207182e+000
1.503484e+002	-1.260835e+000
1.504173e+002	-1.234008e+000
1.504862e+002	-1.207182e+000
1.505552e+002	-1.099877e+000
1.506241e+002	-1.099877e+000
1.506930e+002	-1.046224e+000
1.507620e+002	-1.126703e+000
1.508309e+002	-1.153529e+000
1.508999e+002	-1.126703e+000
1.509688e+002	-1.126703e+000
1.510377e+002	-1.153529e+000
1.511067e+002	-1.099877e+000
1.511756e+002	-1.234008e+000
1.512445e+002	-1.234008e+000
1.513135e+002	-1.207182e+000
1.513824e+002	-1.153529e+000
1.514513e+002	-9.925719e-001
1.515203e+002	-1.073051e+000
1.515892e+002	-1.126703e+000
1.516582e+002	-1.153529e+000
1.517271e+002	-1.180356e+000
1.517960e+002	-9.925719e-001
1.518650e+002	-1.073051e+000
1.519339e+002	-1.073051e+000
1.520028e+002	-1.153529e+000
1.520718e+002	-1.126703e+000
1.521407e+002	-1.099877e+000
1.522097e+002	-1.073051e+000
1.522786e+002	-1.153529e+000
1.523475e+002	-1.180356e+000
1.524165e+002	-1.126703e+000
1.524854e+002	-1.153529e+000
1.525543e+002	-1.153529e+000
1.526233e+002	-1.126703e+000
1.526922e+002	-1.019398e+000
1.527611e+002	-1.019398e+000
1.528301e+002	-1.126703e+000
1.528990e+002	-1.180356e+000
1.529680e+002	-1.207182e+000
1.530369e+002	-1.046224e+000
1.531058e+002	-1.073051e+000
1.531748e+002	-1.126703e+000
1.532437e+002	-9.925719e-001
1.533126e+002	-1.073051e+000
1.533816e+002	-1.180356e+000
1.534505e+002	-1.180356e+000
1.535195e+002	-1.180356e+000
1.535884e+002	-1.153529e+000
1.536573e+002	-1.099877e+000
1.537263e+002	-1.073051e+000
1.537952e+002	-1.073051e+000
1.538641e+002	-1.153529e+000
1.539331e+002	-1.180356e+000
1.540020e+002	-1.126703e+000
1.540709e+002	-1.019398e+000
1.541399e+002	-1.153529e+000
1.542088e+002	-1.073051e+000
1.542778e+002	-1.046224e+000
1.543467e+002	-1.046224e+000
1.544156e+002	-1.126703e+000
1.544846e+002	-1.180356e+000
1.545535e+002	-1.019398e+000
1.546224e+002	-1.019398e+000
1.546914e+002	-1.099877e+000
1.547603e+002	-1.046224e+000
1.548293e+002	-1.099877e+000
1.548982e+002	-1.260835e+000
1.549671e+002	-1.234008e+000
1.550361e+002	-1.019398e+000
1.551050e+002	-1.099877e+000
1.551739e+002	-1.260835e+000
1.552429e+002	-1.126703e+000
1.553118e+002	-1.046224e+000
1.553807e+002	-1.153529e+000
1.554497e+002	-1.099877e+000
1.555186e+002	-1.180356e+000
1.555876e+002	-1.153529e+000
1.556565e+002	-1.207182e+000
1.557254e+002	-1.126703e+000
1.557944e+002	-1.126703e+000
1.558633e+002	-1.073051e+000
1.559322e+002	-1.073051e+000
1.560012e+002	-1.126703e+000
1.560701e+002	-1.153529e+000
1.561391e+002	-1.126703e+000
1.562080e+002	-1.180356e+000
1.562769e+002	-1.207182e+000
1.563459e+002	-1.126703e+000
1.564148e+002	-1.153529e+000
1.564837e+002	-1.180356e+000
1.565527e+002	-1.126703e+000
1.566216e+002	-1.207182e+000
1.566905e+002	-1.260835e+000
1.567595e+002	-1.180356e+000
1.568284e+002	-1.234008e+000
1.568974e+002	-1.073051e+000
1.569663e+002	-1.099877e+000
1.570352e+002	-1.099877e+000
1.571042e+002	-1.073051e+000
1.571731e+002	-1.234008e+000
1.572420e+002	-1.207182e+000
1.573110e+002	-1.126703e+000
1.573799e+002	-1.287661e+000
1.574489e+002	-1.207182e+000
1.575178e+002	-1.126703e+000
1.575867e+002	-1.126703e+000
1.576557e+002	-1.234008e+000
1.577246e+002	-1.207182e+000
1.577935e+002	-1.234008e+000
1.578625e+002	-1.126703e+000
1.579314e+002	-1.207182e+000
1.580003e+002	-1.180356e+000
1.580693e+002	-1.287661e+000
1.581382e+002	-1.126703e+000
1.582072e+002	-1.099877e+000
1.582761e+002	-1.099877e+000
1.583450e+002	-1.046224e+000
1.584140e+002	-1.260835e+000
1.584829e+002	-1.207182e+000
1.585518e+002	-1.073051e+000
1.586208e+002	-1.153529e+000
1.586897e+002	-1.180356e+000
1.587587e+002	-1.099877e+000
1.588276e+002	-1.046224e+000
1.588965e+002	-1.046224e+000
1.589655e+002	-1.153529e+000
1.590344e+002	-1.234008e+000
1.591033e+002	-1.153529e+000
1.591723e+002	-1.126703e+000
1.592412e+002	-1.153529e+000
1.593101e+002	-1.153529e+000
1.593791e+002	-1.073051e+000
1.594480e+002	-1.073051e+000
1.595170e+002	-1.234008e+000
1.595859e+002	-1.234008e+000
1.596548e+002	-1.046224e+000
1.597238e+002	-1.153529e+000
1.597927e+002	-1.260835e+000
1.598616e+002	-1.314487e+000
1.599306e+002	-1.314487e+000
1.599995e+002	-1.260835e+000
1.600685e+002	-1.126703e+000
1.601374e+002	-1.073051e+000
1.602063e+002	-1.073051e+000
1.602753e+002	-1.207182e+000
1.603442e+002	-1.234008e+000
1.604131e+002	-1.180356e+000
1.604821e+002	-1.207182e+000
1.605510e+002	-1.073051e+000
1.606199e+002	-1.126703e+000
1.606889e+002	-1.180356e+000
1.607578e+002	-1.153529e+000
1.608268e+002	-1.234008e+000
1.608957e+002	-1.260835e+000
1.609646e+002	-1.207182e+000
1.610336e+002	-1.207182e+000
1.611025e+002	-1.153529e+000
1.611714e+002	-1.234008e+000
1.612404e+002	-1.207182e+000
1.613093e+002	-1.153529e+000
1.613783e+002	-1.099877e+000
1.614472e+002	-1.180356e+000
1.615161e+002	-1.099877e+000
1.615851e+002	-1.153529e+000
1.616540e+002	-1.207182e+000
1.617229e+002	-1.180356e+000
1.617919e+002	-1.153529e+000
1.618608e+002	-1.234008e+000
1.619297e+002	-1.126703e+000
1.619987e+002	-1.126703e+000
1.620676e+002	-1.046224e+000
1.621366e+002	-1.099877e+000
1.622055e+002	-1.099877e+000
1.622744e+002	-1.099877e+000
1.623434e+002	-1.234008e+000
1.624123e+002	-1.126703e+000
1.624812e+002	-1.019398e+000
1.625502e+002	-1.073051e+000
1.626191e+002	-1.153529e+000
1.626881e+002	-1.126703e+000
1.627570e+002	-1.207182e+000
1.628259e+002	-1.341313e+000
1.628949e+002	-1.234008e+000
1.629638e+002	-1.207182e+000
1.630327e+002	-1.234008e+000
1.631017e+002	-1.153529e+000
1.631706e+002	-1.207182e+000
1.632395e+002	-1.180356e+000
1.633085e+002	-1.234008e+000
1.633774e+002	-1.287661e+000
1.634464e+002	-1.234008e+000
1.635153e+002	-1.341313e+000
1.635842e+002	-1.153529e+000
1.636532e+002	-1.153529e+000
1.637221e+002	-1.073051e+000
1.637910e+002	-1.099877e+000
1.638600e+002	-1.046224e+000
1.639289e+002	-1.180356e+000
1.639979e+002	-1.153529e+000
1.640668e+002	-1.234008e+000
1.641357e+002	-1.234008e+000
1.642047e+002	-1.234008e+000
1.642736e+002	-1.180356e+000
1.643425e+002	-1.126703e+000
1.644115e+002	-1.180356e+000
1.644804e+002	-1.180356e+000
1.645493e+002	-1.234008e+000
1.646183e+002	-1.099877e+000
1.646872e+002	-1.046224e+000
1.647562e+002	-1.234008e+000
1.648251e+002	-1.234008e+000
1.648940e+002	-1.207182e+000
1.649630e+002	-1.234008e+000
1.650319e+002	-1.260835e+000
1.651008e+002	-1.314487e+000
1.651698e+002	-1.180356e+000
1.652387e+002	-1.126703e+000
1.653077e+002	-1.153529e+000
1.653766e+002	-1.153529e+000
1.654455e+002	-1.180356e+000
1.655145e+002	-1.234008e+000
1.655834e+002	-1.234008e+000
1.656523e+002	-1.153529e+000
1.657213e+002	-1.073051e+000
1.657902e+002	-1.099877e+000
1.658591e+002	-1.073051e+000
1.659281e+002	-1.126703e+000
1.659970e+002	-1.180356e+000
1.660660e+002	-1.287661e+000
1.661349e+002	-1.234008e+000
1.662038e+002	-1.099877e+000
1.662728e+002	-1.180356e+000
1.663417e+002	-1.153529e+000
1.664106e+002	-1.126703e+000
1.664796e+002	-1.153529e+000
1.665485e+002	-1.073051e+000
1.666175e+002	-1.180356e+000
1.666864e+002	-1.234008e+000
1.667553e+002	-1.180356e+000
1.668243e+002	-1.073051e+000
1.668932e+002	-1.126703e+000
1.669621e+002	-1.207182e+000
1.670311e+002	-1.099877e+000
1.671000e+002	-1.099877e+000
1.671689e+002	-1.153529e+000
1.672379e+002	-1.180356e+000
1.673068e+002	-1.126703e+000
1.673758e+002	-1.073051e+000
1.674447e+002	-1.153529e+000
1.675136e+002	-1.260835e+000
1.675826e+002	-1.126703e+000
1.676515e+002	-1.180356e+000
1.677204e+002	-1.180356e+000
1.677894e+002	-1.099877e+000
1.678583e+002	-1.073051e+000
1.679273e+002	-1.153529e+000
1.679962e+002	-1.073051e+000
1.680651e+002	-1.019398e+000
1.681341e+002	-1.073051e+000
1.682030e+002	-1.180356e+000
1.682719e+002	-1.153529e+000
1.683409e+002	-1.180356e+000
1.684098e+002	-1.126703e+000
1.684787e+002	-1.234008e+000
1.685477e+002	-1.234008e+000
1.686166e+002	-1.234008e+000
1.686856e+002	-1.153529e+000
1.687545e+002	-1.099877e+000
1.688234e+002	-1.180356e+000
1.688924e+002	-1.180356e+000
1.689613e+002	-1.234008e+000
1.690302e+002	-1.207182e+000
1.690992e+002	-1.099877e+000
1.691681e+002	-1.019398e+000
1.692371e+002	-1.073051e+000
1.693060e+002	-1.260835e+000
1.693749e+002	-1.287661e+000
1.694439e+002	-1.126703e+000
1.695128e+002	-1.019398e+000
1.695817e+002	-1.073051e+000
1.696507e+002	-1.180356e+000
1.697196e+002	-1.153529e+000
1.697885e+002	-1.180356e+000
1.698575e+002	-1.153529e+000
1.699264e+002	-1.234008e+000
1.699954e+002	-1.314487e+000
1.700643e+002	-1.287661e+000
1.701332e+002	-1.287661e+000
1.702022e+002	-1.153529e+000
1.702711e+002	-1.073051e+000
1.703400e+002	-1.180356e+000
1.704090e+002	-1.153529e+000
1.704779e+002	-1.073051e+000
1.705469e+002	-1.234008e+000
1.706158e+002	-1.287661e+000
1.706847e+002	-1.153529e+000
1.707537e+002	-1.180356e+000
1.708226e+002	-1.234008e+000
1.708915e+002	-1.180356e+000
1.709605e+002	-1.099877e+000
1.710294e+002	-1.099877e+000
1.710983e+002	-1.099877e+000
1.711673e+002	-1.099877e+000
1.712362e+002	-1.207182e+000
1.713052e+002	-1.046224e+000
1.713741e+002	-1.126703e+000
1.714430e+002	-1.287661e+000
1.715120e+002	-1.260835e+000
1.715809e+002	-1.046224e+000
1.716498e+002	-1.073051e+000
1.717188e+002	-1.099877e+000
1.717877e+002	-1.180356e+000
1.718567e+002	-1.260835e+000
1.719256e+002	-1.207182e+000
1.719945e+002	-1.180356e+000
1.720635e+002	-1.207182e+000
1.721324e+002	-1.260835e+000
1.722013e+002	-1.099877e+000
1.722703e+002	-1.099877e+000
1.723392e+002	-1.073051e+000
1.724081e+002	-1.126703e+000
1.724771e+002	-1.180356e+000
1.725460e+002	-1.314487e+000
1.726150e+002	-1.314487e+000
1.726839e+002	-1.180356e+000
1.727528e+002	-1.153529e+000
1.728218e+002	-1.153529e+000
1.728907e+002	-1.207182e+000
1.729596e+002	-1.153529e+000
1.730286e+002	-1.153529e+000
1.730975e+002	-1.126703e+000
1.731665e+002	-1.099877e+000
1.732354e+002	-1.073051e+000
1.733043e+002	-1.287661e+000
1.733733e+002	-1.153529e+000
1.734422e+002	-1.207182e+000
1.735111e+002	-1.126703e+000
1.735801e+002	-1.153529e+000
1.736490e+002	-1.126703e+000
1.737180e+002	-1.180356e+000
1.737869e+002	-1.207182e+000
1.738558e+002	-1.153529e+000
1.739248e+002	-1.099877e+000
1.739937e+002	-1.153529e+000
1.740626e+002	-1.180356e+000
1.741316e+002	-1.180356e+000
1.742005e+002	-1.099877e+000
1.742694e+002	-1.126703e+000
1.743384e+002	-1.207182e+000
1.744073e+002	-1.153529e+000
1.744763e+002	-1.073051e+000
1.745452e+002	-1.153529e+000
1.746141e+002	-1.099877e+000
1.746831e+002	-1.153529e+000
1.747520e+002	-1.260835e+000
1.748209e+002	-1.207182e+000
1.748899e+002	-1.207182e+000
1.749588e+002	-1.207182e+000
1.750278e+002	-1.153529e+000
1.750967e+002	-1.287661e+000
1.751656e+002	-1.234008e+000
1.752346e+002	-1.153529e+000
1.753035e+002	-1.073051e+000
1.753724e+002	-1.126703e+000
1.754414e+002	-1.153529e+000
1.755103e+002	-1.314487e+000
1.755792e+002	-1.234008e+000
1.756482e+002	-1.207182e+000
1.757171e+002	-1.180356e+000
1.757861e+002	-1.180356e+000
1.758550e+002	-1.260835e+000
1.759239e+002	-1.099877e+000
1.759929e+002	-1.099877e+000
1.760618e+002	-1.153529e+000
1.761307e+002	-1.207182e+000
1.761997e+002	-1.260835e+000
1.762686e+002	-1.207182e+000
1.763376e+002	-1.153529e+000
1.764065e+002	-1.046224e+000
1.764754e+002	-1.019398e+000
1.765444e+002	-1.099877e+000
1.766133e+002	-1.180356e+000
1.766822e+002	-1.153529e+000
1.767512e+002	-1.153529e+000
1.768201e+002	-1.153529e+000
1.768890e+002	-1.207182e+000
1.769580e+002	-1.234008e+000
1.770269e+002	-1.180356e+000
1.770959e+002	-1.234008e+000
1.771648e+002	-1.260835e+000
1.772337e+002	-1.126703e+000
1.773027e+002	-1.207182e+000
1.773716e+002	-1.234008e+000
1.774405e+002	-1.180356e+000
1.775095e+002	-1.126703e+000
1.775784e+002	-1.207182e+000
1.776474e+002	-1.207182e+000
1.777163e+002	-1.126703e+000
1.777852e+002	-1.126703e+000
1.778542e+002	-1.207182e+000
1.779231e+002	-1.153529e+000
1.779920e+002	-1.287661e+000
1.780610e+002	-1.368140e+000
1.781299e+002	-1.314487e+000
1.781988e+002	-1.126703e+000
1.782678e+002	-1.019398e+000
1.783367e+002	-1.180356e+000
1.784057e+002	-1.153529e+000
1.784746e+002	-1.314487e+000
1.785435e+002	-1.260835e+000
1.786125e+002	-1.180356e+000
1.786814e+002	-1.207182e+000
1.787503e+002	-1.207182e+000
1.788193e+002	-1.180356e+000
1.788882e+002	-1.099877e+000
1.789572e+002	-1.153529e+000
1.790261e+002	-1.287661e+000
1.790950e+002	-1.234008e+000
1.791640e+002	-1.073051e+000
1.792329e+002	-1.126703e+000
1.793018e+002	-1.207182e+000
1.793708e+002	-1.207182e+000
1.794397e+002	-1.099877e+000
1.795086e+002	-1.126703e+000
1.795776e+002	-1.153529e+000
1.796465e+002	-1.099877e+000
1.797155e+002	-1.207182e+000
1.797844e+002	-1.207182e+000
1.798533e+002	-1.287661e+000
1.799223e+002	-1.019398e+000
1.799912e+002	-1.099877e+000
1.800601e+002	-1.234008e+000
1.801291e+002	-1.153529e+000
1.801980e+002	-1.207182e+000
1.802670e+002	-1.207182e+000
1.803359e+002	-1.260835e+000
1.804048e+002	-1.207182e+000
1.804738e+002	-1.046224e+000
1.805427e+002	-1.180356e+000
1.806116e+002	-1.314487e+000
1.806806e+002	-1.207182e+000
1.807495e+002	-1.180356e+000
1.808184e+002	-1.234008e+000
1.808874e+002	-1.126703e+000
1.809563e+002	-1.153529e+000
1.810253e+002	-1.126703e+000
1.810942e+002	-1.099877e+000
1.811631e+002	-1.153529e+000
1.812321e+002	-1.153529e+000
1.813010e+002	-1.073051e+000
1.813699e+002	-1.180356e+000
1.814389e+002	-1.153529e+000
1.815078e+002	-1.126703e+000
1.815768e+002	-1.180356e+000
1.816457e+002	-1.260835e+000
1.817146e+002	-1.099877e+000
1.817836e+002	-1.099877e+000
1.818525e+002	-1.180356e+000
1.819214e+002	-1.153529e+000
1.819904e+002	-1.207182e+000
1.820593e+002	-1.153529e+000
1.821282e+002	-1.099877e+000
1.821972e+002	-1.180356e+000
1.822661e+002	-1.234008e+000
1.823351e+002	-1.099877e+000
1.824040e+002	-1.046224e+000
1.824729e+002	-1.099877e+000
1.825419e+002	-1.046224e+000
1.826108e+002	-1.073051e+000
1.826797e+002	-1.099877e+000
1.827487e+002	-1.368140e+000
1.828176e+002	-1.073051e+000
1.828866e+002	-1.073051e+000
1.829555e+002	-1.180356e+000
1.830244e+002	-1.126703e+000
1.830934e+002	-1.073051e+000
1.831623e+002	-1.207182e+000
1.832312e+002	-1.180356e+000
1.833002e+002	-1.073051e+000
1.833691e+002	-1.234008e+000
1.834380e+002	-1.234008e+000
1.835070e+002	-1.260835e+000
1.835759e+002	-1.046224e+000
1.836449e+002	-1.019398e+000
1.837138e+002	-1.126703e+000
1.837827e+002	-1.126703e+000
1.838517e+002	-1.207182e+000
1.839206e+002	-1.260835e+000
1.839895e+002	-1.126703e+000
1.840585e+002	-1.153529e+000
1.841274e+002	-1.153529e+000
1.841964e+002	-1.126703e+000
1.842653e+002	-1.207182e+000
1.843342e+002	-1.073051e+000
1.844032e+002	-1.126703e+000
1.844721e+002	-1.207182e+000
1.845410e+002	-1.234008e+000
1.846100e+002	-1.180356e+000
1.846789e+002	-1.180356e+000
1.847478e+002	-1.153529e+000
1.848168e+002	-1.126703e+000
1.848857e+002	-1.073051e+000
1.849547e+002	-1.153529e+000
1.850236e+002	-1.207182e+000
1.850925e+002	-1.207182e+000
1.851615e+002	-1.099877e+000
1.852304e+002	-1.126703e+000
1.852993e+002	-1.207182e+000
1.853683e+002	-1.207182e+000
1.854372e+002	-1.099877e+000
1.855062e+002	-1.073051e+000
1.855751e+002	-1.073051e+000
1.856440e+002	-1.073051e+000
1.857130e+002	-1.126703e+000
1.857819e+002	-1.099877e+000
1.858508e+002	-1.368140e+000
1.859198e+002	-1.234008e+000
1.859887e+002	-1.180356e+000
1.860576e+002	-1.073051e+000
1.861266e+002	-1.126703e+000
1.861955e+002	-1.153529e+000
1.862645e+002	-1.153529e+000
1.863334e+002	-1.126703e+000
1.864023e+002	-1.153529e+000
1.864713e+002	-1.153529e+000
1.865402e+002	-1.153529e+000
1.866091e+002	-1.207182e+000
1.866781e+002	-1.099877e+000
1.867470e+002	-1.126703e+000
1.868160e+002	-1.207182e+000
1.868849e+002	-1.207182e+000
1.869538e+002	-1.126703e+000
1.870228e+002	-1.153529e+000
1.870917e+002	-1.341313e+000
1.871606e+002	-1.153529e+000
1.872296e+002	-1.180356e+000
1.872985e+002	-1.126703e+000
1.873674e+002	-1.126703e+000
1.874364e+002	-1.234008e+000
1.875053e+002	-1.099877e+000
1.875743e+002	-1.099877e+000
1.876432e+002	-1.046224e+000
1.877121e+002	-1.153529e+000
1.877811e+002	-1.180356e+000
1.878500e+002	-1.207182e+000
1.879189e+002	-1.207182e+000
1.879879e+002	-1.153529e+000
1.880568e+002	-1.126703e+000
1.881258e+002	-1.180356e+000
1.881947e+002	-1.180356e+000
1.882636e+002	-1.180356e+000
1.883326e+002	-1.207182e+000
1.884015e+002	-1.207182e+000
1.884704e+002	-1.260835e+000
1.885394e+002	-1.073051e+000
1.886083e+002	-1.180356e+000
1.886772e+002	-1.341313e+000
1.887462e+002	-1.287661e+000
1.888151e+002	-1.153529e+000
1.888841e+002	-1.207182e+000
1.889530e+002	-1.153529e+000
1.890219e+002	-1.126703e+000
1.890909e+002	-1.180356e+000
1.891598e+002	-1.126703e+000
1.892287e+002	-1.073051e+000
1.892977e+002	-1.260835e+000
1.893666e+002	-1.394966e+000
1.894356e+002	-1.287661e+000
1.895045e+002	-1.153529e+000
1.895734e+002	-1.234008e+000
1.896424e+002	-1.153529e+000
1.897113e+002	-1.207182e+000
1.897802e+002	-1.234008e+000
1.898492e+002	-1.126703e+000
1.899181e+002	-1.180356e+000
1.899870e+002	-1.153529e+000
1.900560e+002	-1.234008e+000
1.901249e+002	-1.260835e+000
1.901939e+002	-1.207182e+000
1.902628e+002	-1.207182e+000
1.903317e+002	-1.046224e+000
1.904007e+002	-1.046224e+000
1.904696e+002	-1.234008e+000
1.905385e+002	-1.153529e+000
1.906075e+002	-1.126703e+000
1.906764e+002	-1.099877e+000
1.907454e+002	-1.126703e+000
1.908143e+002	-1.207182e+000
1.908832e+002	-1.153529e+000
1.909522e+002	-1.207182e+000
1.910211e+002	-1.180356e+000
1.910900e+002	-1.153529e+000
1.911590e+002	-1.207182e+000
1.912279e+002	-1.234008e+000
1.912968e+002	-1.126703e+000
1.913658e+002	-1.126703e+000
1.914347e+002	-1.314487e+000
1.915037e+002	-1.180356e+000
1.915726e+002	-1.126703e+000
1.916415e+002	-1.207182e+000
1.917105e+002	-1.287661e+000
1.917794e+002	-1.207182e+000
1.918483e+002	-1.099877e+000
1.919173e+002	-1.099877e+000
1.919862e+002	-1.207182e+000
1.920552e+002	-1.207182e+000
1.921241e+002	-1.207182e+000
1.921930e+002	-1.234008e+000
1.922620e+002	-1.260835e+000
1.923309e+002	-1.180356e+000
1.923998e+002	-1.153529e+000
1.924688e+002	-1.046224e+000
1.925377e+002	-1.126703e+000
1.926066e+002	-1.207182e+000
1.926756e+002	-1.099877e+000
1.927445e+002	-1.153529e+000
1.928135e+002	-1.019398e+000
1.928824e+002	-1.099877e+000
1.929513e+002	-1.099877e+000
1.930203e+002	-1.180356e+000
1.930892e+002	-1.180356e+000
1.931581e+002	-1.073051e+000
1.932271e+002	-1.153529e+000
1.932960e+002	-1.099877e+000
1.933650e+002	-1.126703e+000
1.934339e+002	-1.046224e+000
1.935028e+002	-1.073051e+000
1.935718e+002	-1.099877e+000
1.936407e+002	-1.126703e+000
1.937096e+002	-1.153529e+000
1.937786e+002	-1.314487e+000
1.938475e+002	-1.073051e+000
1.939164e+002	-1.046224e+000
1.939854e+002	-1.099877e+000
1.940543e+002	-1.126703e+000
1.941233e+002	-1.073051e+000
1.941922e+002	-1.153529e+000
1.942611e+002	-1.180356e+000
1.943301e+002	-1.126703e+000
1.943990e+002	-1.099877e+000
1.944679e+002	-1.207182e+000
1.945369e+002	-1.341313e+000
1.946058e+002	-1.126703e+000
1.946748e+002	-1.046224e+000
1.947437e+002	-1.099877e+000
1.948126e+002	-1.153529e+000
1.948816e+002	-1.126703e+000
1.949505e+002	-1.019398e+000
1.950194e+002	-1.126703e+000
1.950884e+002	-1.234008e+000
1.951573e+002	-1.234008e+000
1.952262e+002	-1.180356e+000
1.952952e+002	-1.126703e+000
1.953641e+002	-1.234008e+000
1.954331e+002	-1.207182e+000
1.955020e+002	-1.287661e+000
1.955709e+002	-1.099877e+000
1.956399e+002	-1.099877e+000
1.957088e+002	-1.126703e+000
1.957777e+002	-1.099877e+000
1.958467e+002	-1.153529e+000
1.959156e+002	-1.099877e+000
1.959846e+002	-1.153529e+000
1.960535e+002	-1.153529e+000
1.961224e+002	-1.099877e+000
1.961914e+002	-1.153529e+000
1.962603e+002	-1.260835e+000
1.963292e+002	-1.260835e+000
1.963982e+002	-1.207182e+000
1.964671e+002	-1.099877e+000
1.965360e+002	-1.153529e+000
1.966050e+002	-1.234008e+000
1.966739e+002	-1.234008e+000
1.967429e+002	-1.207182e+000
1.968118e+002	-1.207182e+000
1.968807e+002	-1.234008e+000
1.969497e+002	-1.234008e+000
1.970186e+002	-1.207182e+000
1.970875e+002	-1.314487e+000
1.971565e+002	-1.260835e+000
1.972254e+002	-1.099877e+000
1.972944e+002	-1.126703e+000
1.973633e+002	-1.260835e+000
1.974322e+002	-1.314487e+000
1.975012e+002	-1.099877e+000
1.975701e+002	-1.073051e+000
1.976390e+002	-1.207182e+000
1.977080e+002	-1.207182e+000
1.977769e+002	-1.180356e+000
1.978458e+002	-1.046224e+000
1.979148e+002	-1.099877e+000
1.979837e+002	-1.180356e+000
1.980527e+002	-1.126703e+000
1.981216e+002	-1.046224e+000
1.981905e+002	-1.126703e+000
1.982595e+002	-1.046224e+000
1.983284e+002	-1.180356e+000
1.983973e+002	-1.073051e+000
1.984663e+002	-1.019398e+000
1.985352e+002	-1.180356e+000
1.986042e+002	-1.234008e+000
1.986731e+002	-1.260835e+000
1.987420e+002	-1.126703e+000
1.988110e+002	-1.234008e+000
1.988799e+002	-1.126703e+000
1.989488e+002	-1.234008e+000
1.990178e+002	-1.287661e+000
1.990867e+002	-1.180356e+000
1.991557e+002	-1.153529e+000
1.992246e+002	-1.207182e+000
1.992935e+002	-1.207182e+000
1.993625e+002	-1.234008e+000
1.994314e+002	-1.287661e+000
1.995003e+002	-1.234008e+000
1.995693e+002	-1.207182e+000
1.996382e+002	-1.260835e+000
1.997071e+002	-1.287661e+000
1.997761e+002	-1.153529e+000
1.998450e+002	-1.207182e+000
1.999140e+002	-1.180356e+000
1.999829e+002	-1.287661e+000
2.000518e+002	-1.314487e+000
2.001208e+002	-1.207182e+000
2.001897e+002	-1.287661e+000
2.002586e+002	-1.260835e+000
2.003276e+002	-1.234008e+000
2.003965e+002	-1.341313e+000
2.004655e+002	-1.341313e+000
2.005344e+002	-1.099877e+000
2.006033e+002	-1.234008e+000
2.006723e+002	-1.260835e+000
2.007412e+002	-1.153529e+000
2.008101e+002	-1.073051e+000
2.008791e+002	-1.153529e+000
2.009480e+002	-1.260835e+000
2.010169e+002	-1.287661e+000
2.010859e+002	-1.099877e+000
2.011548e+002	-1.073051e+000
2.012238e+002	-1.180356e+000
2.012927e+002	-1.180356e+000
2.013616e+002	-1.099877e+000
2.014306e+002	-1.180356e+000
2.014995e+002	-1.153529e+000
2.015684e+002	-1.099877e+000
2.016374e+002	-1.207182e+000
2.017063e+002	-1.153529e+000
2.017753e+002	-1.126703e+000
2.018442e+002	-1.260835e+000
2.019131e+002	-1.341313e+000
2.019821e+002	-1.099877e+000
2.020510e+002	-1.180356e+000
2.021199e+002	-1.234008e+000
2.021889e+002	-1.207182e+000
2.022578e+002	-1.260835e+000
2.023267e+002	-1.234008e+000
2.023957e+002	-1.234008e+000
2.024646e+002	-1.234008e+000
2.025336e+002	-1.180356e+000
2.026025e+002	-1.126703e+000
2.026714e+002	-1.126703e+000
2.027404e+002	-1.073051e+000
2.028093e+002	-1.153529e+000
2.028782e+002	-1.153529e+000
2.029472e+002	-1.019398e+000
2.030161e+002	-1.046224e+000
2.030851e+002	-1.180356e+000
2.031540e+002	-1.180356e+000
2.032229e+002	-1.287661e+000
2.032919e+002	-1.287661e+000
2.033608e+002	-1.126703e+000
2.034297e+002	-1.180356e+000
2.034987e+002	-1.260835e+000
2.035676e+002	-1.207182e+000
2.036365e+002	-1.153529e+000
2.037055e+002	-1.153529e+000
2.037744e+002	-1.099877e+000
2.038434e+002	-1.153529e+000
2.039123e+002	-1.234008e+000
2.039812e+002	-1.019398e+000
2.040502e+002	-1.153529e+000
2.041191e+002	-1.234008e+000
2.041880e+002	-1.046224e+000
2.042570e+002	-1.126703e+000
2.043259e+002	-1.287661e+000
2.043949e+002	-1.314487e+000
2.044638e+002	-1.207182e+000
2.045327e+002	-1.260835e+000
2.046017e+002	-1.260835e+000
2.046706e+002	-1.260835e+000
2.047395e+002	-1.180356e+000
2.048085e+002	-1.153529e+000
2.048774e+002	-1.126703e+000
2.049463e+002	-1.126703e+000
2.050153e+002	-1.099877e+000
