3.040891333333334279e-02
3.145746999999998739e-02
2.936031999999999531e-02
2.936031999999999531e-02
3.040887666666669542e-02
2.831172666666664783e-02
2.936031999999999531e-02
2.831172666666664783e-02
3.040891333333334279e-02
3.040891333333334279e-02
3.040891333333334279e-02
3.040891333333334279e-02
3.040891333333334279e-02
3.145746999999998739e-02
2.936028333333334794e-02
2.936031999999999531e-02
2.621454000000000839e-02
2.516598333333336379e-02
2.411742666666666368e-02
2.097168333333332413e-02
1.992309000000003216e-02
1.887449666666668469e-02
1.677738333333333998e-02
1.782593999999998458e-02
1.782593999999998458e-02
1.468015999999999766e-02
1.572871666666664225e-02
1.677730999999998973e-02
1.677730999999998973e-02
1.782590333333333721e-02
1.887449666666668469e-02
1.992305333333338480e-02
2.097164666666667676e-02
2.202020333333332136e-02
2.306879666666666884e-02
2.516598333333336379e-02
2.516598333333336379e-02
2.621454000000000839e-02
2.621450333333330551e-02
2.831169000000000047e-02
2.726313333333335587e-02
2.831172666666664783e-02
2.831172666666664783e-02
2.831169000000000047e-02
2.936028333333334794e-02
3.040887666666669542e-02
3.040887666666669542e-02
2.936031999999999531e-02
2.831172666666664783e-02
2.831172666666664783e-02
2.726313333333335587e-02
2.621457666666665576e-02
2.621461333333335864e-02
2.411742666666666368e-02
2.306883333333331620e-02
2.202024000000002424e-02
2.202024000000002424e-02
1.992309000000003216e-02
2.097168333333332413e-02
2.097168333333332413e-02
2.306879666666666884e-02
2.516594666666671642e-02
2.516594666666671642e-02
2.726309666666665299e-02
2.831169000000000047e-02
2.831169000000000047e-02
3.145746999999998739e-02
3.040891333333334279e-02
3.040891333333334279e-02
3.040891333333334279e-02
3.250606333333333486e-02
3.250602666666668750e-02
3.355461999999997946e-02
3.250602666666668750e-02
3.250602666666668750e-02
3.355461999999997946e-02
3.250602666666668750e-02
3.355461999999997946e-02
3.460321333333332694e-02
3.250606333333333486e-02
3.145746999999998739e-02
3.145746999999998739e-02
2.936031999999999531e-02
2.831172666666664783e-02
2.621457666666665576e-02
2.411739000000001631e-02
2.411739000000001631e-02
2.202020333333332136e-02
2.306879666666666884e-02
2.202024000000002424e-02
2.097168333333332413e-02
2.097168333333332413e-02
2.202024000000002424e-02
2.202024000000002424e-02
2.202020333333332136e-02
2.411739000000001631e-02
2.411739000000001631e-02
2.726313333333335587e-02
2.936028333333334794e-02
3.040883999999999254e-02
3.145743333333334002e-02
3.145746999999998739e-02
3.040887666666669542e-02
2.936028333333334794e-02
2.726313333333335587e-02
2.516594666666671642e-02
2.516598333333336379e-02
2.621454000000000839e-02
2.516598333333336379e-02
2.726317000000000323e-02
2.621457666666665576e-02
2.516594666666671642e-02
2.621450333333336102e-02
2.621454000000000839e-02
2.411739000000001631e-02
