    µm         	nm
3.721739e-001	2.868876e+000
3.723964e-001	2.838992e+000
3.726188e-001	2.838992e+000
3.728413e-001	2.868876e+000
3.730637e-001	2.838992e+000
3.732862e-001	2.898760e+000
3.735086e-001	2.898760e+000
3.737311e-001	2.868876e+000
3.739536e-001	2.838992e+000
3.741760e-001	2.809108e+000
3.743985e-001	2.898760e+000
3.746209e-001	2.898760e+000
3.748434e-001	2.868876e+000
3.750658e-001	2.868876e+000
3.752883e-001	2.928644e+000
3.755108e-001	2.898760e+000
3.757332e-001	2.868876e+000
3.759557e-001	2.868876e+000
3.761781e-001	2.868876e+000
3.764006e-001	2.838992e+000
3.766230e-001	2.868876e+000
3.768455e-001	2.898760e+000
3.770679e-001	2.928644e+000
3.772904e-001	2.868876e+000
3.775129e-001	2.928644e+000
3.777353e-001	2.928644e+000
3.779578e-001	2.928644e+000
3.781802e-001	2.898760e+000
3.784027e-001	2.898760e+000
3.786251e-001	2.898760e+000
3.788476e-001	2.898760e+000
3.790701e-001	2.868876e+000
3.792925e-001	2.868876e+000
3.795150e-001	2.928644e+000
3.797374e-001	2.898760e+000
3.799599e-001	2.838992e+000
3.801823e-001	2.868876e+000
3.804048e-001	2.809108e+000
3.806273e-001	2.868876e+000
3.808497e-001	2.838992e+000
3.810722e-001	2.898760e+000
3.812946e-001	2.809108e+000
3.815171e-001	2.898760e+000
3.817395e-001	2.928644e+000
3.819620e-001	2.868876e+000
3.821845e-001	2.928644e+000
3.824069e-001	2.838992e+000
3.826294e-001	2.898760e+000
3.828518e-001	2.958528e+000
3.830743e-001	2.928644e+000
3.832967e-001	2.898760e+000
3.835192e-001	2.928644e+000
3.837417e-001	2.928644e+000
3.839641e-001	2.838992e+000
3.841866e-001	2.928644e+000
3.844090e-001	2.868876e+000
3.846315e-001	2.838992e+000
3.848539e-001	2.928644e+000
3.850764e-001	2.898760e+000
3.852988e-001	2.928644e+000
3.855213e-001	2.868876e+000
3.857438e-001	2.928644e+000
3.859662e-001	2.928644e+000
3.861887e-001	2.898760e+000
3.864111e-001	2.958528e+000
3.866336e-001	2.898760e+000
3.868560e-001	2.928644e+000
3.870785e-001	2.898760e+000
3.873010e-001	2.958528e+000
3.875234e-001	2.868876e+000
3.877459e-001	2.898760e+000
3.879683e-001	2.928644e+000
3.881908e-001	2.898760e+000
3.884132e-001	2.928644e+000
3.886357e-001	2.898760e+000
3.888582e-001	2.898760e+000
3.890806e-001	2.898760e+000
3.893031e-001	2.898760e+000
3.895255e-001	2.928644e+000
3.897480e-001	2.898760e+000
3.899704e-001	2.928644e+000
3.901929e-001	2.898760e+000
3.904154e-001	2.928644e+000
3.906378e-001	2.868876e+000
3.908603e-001	2.868876e+000
3.910827e-001	2.928644e+000
3.913052e-001	2.958528e+000
3.915276e-001	2.958528e+000
3.917501e-001	2.958528e+000
3.919725e-001	2.928644e+000
3.921950e-001	2.928644e+000
3.924175e-001	2.898760e+000
3.926399e-001	2.898760e+000
3.928624e-001	2.838992e+000
3.930848e-001	2.898760e+000
3.933073e-001	2.868876e+000
3.935297e-001	2.928644e+000
3.937522e-001	2.928644e+000
3.939747e-001	2.958528e+000
3.941971e-001	2.868876e+000
3.944196e-001	2.898760e+000
3.946420e-001	2.838992e+000
3.948645e-001	2.868876e+000
3.950869e-001	2.868876e+000
3.953094e-001	2.898760e+000
3.955319e-001	2.898760e+000
3.957543e-001	2.928644e+000
3.959768e-001	2.898760e+000
3.961992e-001	2.868876e+000
3.964217e-001	2.898760e+000
3.966441e-001	2.958528e+000
3.968666e-001	2.928644e+000
3.970891e-001	2.928644e+000
3.973115e-001	2.898760e+000
3.975340e-001	2.898760e+000
3.977564e-001	2.958528e+000
3.979789e-001	2.928644e+000
3.982013e-001	2.928644e+000
3.984238e-001	2.928644e+000
3.986463e-001	2.898760e+000
3.988687e-001	2.958528e+000
3.990912e-001	2.928644e+000
3.993136e-001	2.868876e+000
3.995361e-001	2.898760e+000
3.997585e-001	2.898760e+000
3.999810e-001	2.868876e+000
4.002034e-001	2.868876e+000
4.004259e-001	2.898760e+000
4.006484e-001	2.898760e+000
4.008708e-001	2.898760e+000
4.010933e-001	2.898760e+000
4.013157e-001	2.988413e+000
4.015382e-001	2.868876e+000
4.017606e-001	2.928644e+000
4.019831e-001	2.898760e+000
4.022056e-001	2.928644e+000
4.024280e-001	2.898760e+000
4.026505e-001	2.898760e+000
4.028729e-001	2.868876e+000
4.030954e-001	2.868876e+000
4.033178e-001	2.928644e+000
4.035403e-001	2.928644e+000
4.037628e-001	2.928644e+000
4.039852e-001	2.868876e+000
4.042077e-001	2.898760e+000
4.044301e-001	2.898760e+000
4.046526e-001	2.898760e+000
4.048750e-001	2.898760e+000
4.050975e-001	2.928644e+000
4.053200e-001	2.928644e+000
4.055424e-001	2.868876e+000
4.057649e-001	2.898760e+000
4.059873e-001	2.928644e+000
4.062098e-001	2.868876e+000
4.064322e-001	2.898760e+000
4.066547e-001	2.928644e+000
4.068771e-001	2.868876e+000
4.070996e-001	2.988413e+000
4.073221e-001	2.868876e+000
4.075445e-001	2.898760e+000
4.077670e-001	2.868876e+000
4.079894e-001	2.958528e+000
4.082119e-001	2.928644e+000
4.084343e-001	2.898760e+000
4.086568e-001	2.898760e+000
4.088793e-001	2.898760e+000
4.091017e-001	2.928644e+000
4.093242e-001	2.928644e+000
4.095466e-001	2.928644e+000
4.097691e-001	2.898760e+000
4.099915e-001	2.898760e+000
4.102140e-001	2.838992e+000
4.104365e-001	2.868876e+000
4.106589e-001	2.868876e+000
4.108814e-001	2.898760e+000
4.111038e-001	2.898760e+000
4.113263e-001	2.958528e+000
4.115487e-001	2.898760e+000
4.117712e-001	2.928644e+000
4.119937e-001	2.958528e+000
4.122161e-001	2.868876e+000
4.124386e-001	2.898760e+000
4.126610e-001	2.898760e+000
4.128835e-001	2.928644e+000
4.131059e-001	2.898760e+000
4.133284e-001	2.928644e+000
4.135509e-001	2.928644e+000
4.137733e-001	2.868876e+000
4.139958e-001	2.898760e+000
4.142182e-001	2.868876e+000
4.144407e-001	2.898760e+000
4.146631e-001	2.838992e+000
4.148856e-001	2.868876e+000
4.151080e-001	2.898760e+000
4.153305e-001	2.809108e+000
4.155530e-001	2.898760e+000
4.157754e-001	2.868876e+000
4.159979e-001	2.928644e+000
4.162203e-001	2.958528e+000
4.164428e-001	2.928644e+000
4.166652e-001	2.928644e+000
4.168877e-001	2.928644e+000
4.171102e-001	2.898760e+000
4.173326e-001	2.898760e+000
4.175551e-001	2.928644e+000
4.177775e-001	2.928644e+000
4.180000e-001	2.838992e+000
4.182224e-001	2.898760e+000
4.184449e-001	2.838992e+000
4.186674e-001	2.898760e+000
4.188898e-001	2.928644e+000
4.191123e-001	2.958528e+000
4.193347e-001	2.928644e+000
4.195572e-001	2.868876e+000
4.197796e-001	2.898760e+000
4.200021e-001	2.868876e+000
4.202246e-001	2.838992e+000
4.204470e-001	2.868876e+000
4.206695e-001	2.868876e+000
4.208919e-001	2.868876e+000
4.211144e-001	2.868876e+000
4.213368e-001	2.868876e+000
4.215593e-001	2.868876e+000
4.217817e-001	2.838992e+000
4.220042e-001	2.898760e+000
4.222267e-001	2.868876e+000
4.224491e-001	2.868876e+000
4.226716e-001	2.838992e+000
4.228940e-001	2.898760e+000
4.231165e-001	2.868876e+000
4.233389e-001	2.898760e+000
4.235614e-001	2.898760e+000
4.237839e-001	2.898760e+000
4.240063e-001	2.898760e+000
4.242288e-001	2.868876e+000
4.244512e-001	2.898760e+000
4.246737e-001	2.928644e+000
4.248961e-001	2.898760e+000
4.251186e-001	2.898760e+000
4.253411e-001	2.898760e+000
4.255635e-001	2.898760e+000
4.257860e-001	2.868876e+000
4.260084e-001	2.928644e+000
4.262309e-001	2.898760e+000
4.264533e-001	2.868876e+000
4.266758e-001	2.898760e+000
4.268983e-001	2.868876e+000
4.271207e-001	2.958528e+000
4.273432e-001	2.928644e+000
4.275656e-001	2.988413e+000
4.277881e-001	2.898760e+000
4.280105e-001	2.868876e+000
4.282330e-001	2.898760e+000
4.284555e-001	2.838992e+000
4.286779e-001	2.898760e+000
4.289004e-001	2.898760e+000
4.291228e-001	2.928644e+000
4.293453e-001	2.928644e+000
4.295677e-001	2.898760e+000
4.297902e-001	2.868876e+000
4.300126e-001	2.928644e+000
4.302351e-001	2.928644e+000
4.304576e-001	2.898760e+000
4.306800e-001	2.928644e+000
4.309025e-001	2.898760e+000
4.311249e-001	2.928644e+000
4.313474e-001	2.958528e+000
4.315698e-001	2.928644e+000
4.317923e-001	2.928644e+000
4.320148e-001	2.928644e+000
4.322372e-001	2.898760e+000
4.324597e-001	2.868876e+000
4.326821e-001	2.898760e+000
4.329046e-001	2.928644e+000
4.331270e-001	2.868876e+000
4.333495e-001	2.898760e+000
4.335720e-001	2.958528e+000
4.337944e-001	2.868876e+000
4.340169e-001	2.868876e+000
4.342393e-001	2.898760e+000
4.344618e-001	2.868876e+000
4.346842e-001	2.868876e+000
4.349067e-001	2.898760e+000
4.351292e-001	2.838992e+000
4.353516e-001	2.868876e+000
4.355741e-001	2.809108e+000
4.357965e-001	2.838992e+000
4.360190e-001	2.868876e+000
4.362414e-001	2.838992e+000
4.364639e-001	2.868876e+000
4.366863e-001	2.868876e+000
4.369088e-001	2.868876e+000
4.371313e-001	2.898760e+000
4.373537e-001	2.898760e+000
4.375762e-001	2.838992e+000
4.377986e-001	2.868876e+000
4.380211e-001	2.898760e+000
4.382435e-001	2.898760e+000
4.384660e-001	2.838992e+000
4.386885e-001	2.868876e+000
4.389109e-001	2.868876e+000
4.391334e-001	2.898760e+000
4.393558e-001	2.868876e+000
4.395783e-001	2.928644e+000
4.398007e-001	2.838992e+000
4.400232e-001	2.868876e+000
4.402457e-001	2.868876e+000
4.404681e-001	2.868876e+000
4.406906e-001	2.898760e+000
4.409130e-001	2.838992e+000
4.411355e-001	2.898760e+000
4.413579e-001	2.928644e+000
4.415804e-001	2.838992e+000
4.418029e-001	2.868876e+000
4.420253e-001	2.838992e+000
4.422478e-001	2.868876e+000
4.424702e-001	2.868876e+000
4.426927e-001	2.928644e+000
4.429151e-001	2.898760e+000
4.431376e-001	2.868876e+000
4.433601e-001	2.868876e+000
4.435825e-001	2.898760e+000
4.438050e-001	2.868876e+000
4.440274e-001	2.868876e+000
4.442499e-001	2.898760e+000
4.444723e-001	2.868876e+000
4.446948e-001	2.838992e+000
4.449172e-001	2.898760e+000
4.451397e-001	2.838992e+000
4.453622e-001	2.838992e+000
4.455846e-001	2.928644e+000
4.458071e-001	2.898760e+000
4.460295e-001	2.868876e+000
4.462520e-001	2.928644e+000
4.464744e-001	2.868876e+000
4.466969e-001	2.928644e+000
4.469194e-001	2.868876e+000
4.471418e-001	2.868876e+000
4.473643e-001	2.928644e+000
4.475867e-001	2.958528e+000
4.478092e-001	2.928644e+000
4.480316e-001	2.838992e+000
4.482541e-001	2.868876e+000
4.484766e-001	2.898760e+000
4.486990e-001	2.868876e+000
4.489215e-001	2.898760e+000
4.491439e-001	2.838992e+000
4.493664e-001	2.809108e+000
4.495888e-001	2.868876e+000
4.498113e-001	2.898760e+000
4.500338e-001	2.898760e+000
4.502562e-001	2.928644e+000
4.504787e-001	2.868876e+000
4.507011e-001	2.898760e+000
4.509236e-001	2.868876e+000
4.511460e-001	2.898760e+000
4.513685e-001	2.898760e+000
4.515909e-001	2.898760e+000
4.518134e-001	2.868876e+000
4.520359e-001	2.898760e+000
4.522583e-001	2.928644e+000
4.524808e-001	2.898760e+000
4.527032e-001	2.928644e+000
4.529257e-001	2.958528e+000
4.531481e-001	2.868876e+000
4.533706e-001	2.898760e+000
4.535931e-001	2.898760e+000
4.538155e-001	2.868876e+000
4.540380e-001	2.868876e+000
4.542604e-001	2.868876e+000
4.544829e-001	2.868876e+000
4.547053e-001	2.838992e+000
4.549278e-001	2.868876e+000
4.551503e-001	2.898760e+000
4.553727e-001	2.928644e+000
4.555952e-001	2.928644e+000
4.558176e-001	2.868876e+000
4.560401e-001	2.928644e+000
4.562625e-001	2.868876e+000
4.564850e-001	2.958528e+000
4.567075e-001	2.868876e+000
4.569299e-001	2.898760e+000
4.571524e-001	2.928644e+000
4.573748e-001	2.928644e+000
4.575973e-001	2.898760e+000
4.578197e-001	2.898760e+000
4.580422e-001	2.868876e+000
4.582647e-001	2.898760e+000
4.584871e-001	2.928644e+000
4.587096e-001	2.928644e+000
4.589320e-001	2.898760e+000
4.591545e-001	2.958528e+000
4.593769e-001	2.928644e+000
4.595994e-001	2.958528e+000
4.598218e-001	2.958528e+000
4.600443e-001	2.928644e+000
4.602668e-001	2.928644e+000
4.604892e-001	2.928644e+000
4.607117e-001	2.928644e+000
4.609341e-001	2.928644e+000
4.611566e-001	2.928644e+000
4.613790e-001	2.898760e+000
4.616015e-001	2.928644e+000
4.618240e-001	2.898760e+000
4.620464e-001	2.928644e+000
4.622689e-001	2.868876e+000
4.624913e-001	2.838992e+000
4.627138e-001	2.898760e+000
4.629362e-001	2.898760e+000
4.631587e-001	2.868876e+000
4.633812e-001	2.898760e+000
4.636036e-001	2.838992e+000
4.638261e-001	2.868876e+000
4.640485e-001	2.868876e+000
4.642710e-001	2.898760e+000
4.644934e-001	2.898760e+000
4.647159e-001	2.898760e+000
4.649384e-001	2.868876e+000
4.651608e-001	2.928644e+000
4.653833e-001	2.928644e+000
4.656057e-001	2.928644e+000
4.658282e-001	2.868876e+000
4.660506e-001	2.868876e+000
4.662731e-001	2.868876e+000
4.664955e-001	2.958528e+000
4.667180e-001	2.928644e+000
4.669405e-001	2.838992e+000
4.671629e-001	2.898760e+000
4.673854e-001	2.898760e+000
4.676078e-001	2.868876e+000
4.678303e-001	2.898760e+000
4.680527e-001	2.928644e+000
4.682752e-001	2.928644e+000
4.684977e-001	2.958528e+000
4.687201e-001	2.928644e+000
4.689426e-001	2.898760e+000
4.691650e-001	2.928644e+000
4.693875e-001	2.868876e+000
4.696099e-001	2.928644e+000
4.698324e-001	2.898760e+000
4.700549e-001	2.898760e+000
4.702773e-001	2.928644e+000
4.704998e-001	2.898760e+000
4.707222e-001	2.898760e+000
4.709447e-001	2.898760e+000
4.711671e-001	2.868876e+000
4.713896e-001	2.898760e+000
4.716121e-001	2.898760e+000
4.718345e-001	2.898760e+000
4.720570e-001	2.898760e+000
4.722794e-001	2.928644e+000
4.725019e-001	2.928644e+000
4.727243e-001	2.958528e+000
4.729468e-001	2.928644e+000
4.731693e-001	2.928644e+000
4.733917e-001	2.868876e+000
4.736142e-001	2.868876e+000
4.738366e-001	2.928644e+000
4.740591e-001	2.898760e+000
4.742815e-001	2.898760e+000
4.745040e-001	2.928644e+000
4.747264e-001	2.898760e+000
4.749489e-001	2.868876e+000
4.751714e-001	2.898760e+000
4.753938e-001	2.928644e+000
4.756163e-001	2.898760e+000
4.758387e-001	2.868876e+000
4.760612e-001	2.928644e+000
4.762836e-001	2.958528e+000
4.765061e-001	2.809108e+000
4.767286e-001	2.838992e+000
4.769510e-001	2.898760e+000
4.771735e-001	2.898760e+000
4.773960e-001	2.868876e+000
4.776185e-001	2.809108e+000
4.778410e-001	2.838992e+000
4.780634e-001	2.958528e+000
4.782859e-001	2.838992e+000
4.785084e-001	2.868876e+000
4.787309e-001	2.928644e+000
4.789534e-001	2.898760e+000
4.791759e-001	2.898760e+000
4.793984e-001	2.928644e+000
4.796208e-001	2.958528e+000
4.798433e-001	2.928644e+000
4.800658e-001	2.838992e+000
4.802883e-001	2.838992e+000
4.805108e-001	2.928644e+000
4.807333e-001	2.898760e+000
4.809557e-001	2.868876e+000
4.811782e-001	2.868876e+000
4.814007e-001	2.838992e+000
4.816232e-001	2.898760e+000
4.818457e-001	2.868876e+000
4.820682e-001	2.928644e+000
4.822907e-001	2.838992e+000
4.825131e-001	2.838992e+000
4.827356e-001	2.868876e+000
4.829581e-001	2.809108e+000
4.831806e-001	2.838992e+000
4.834031e-001	2.868876e+000
4.836256e-001	2.928644e+000
4.838481e-001	2.868876e+000
4.840705e-001	2.868876e+000
4.842930e-001	2.838992e+000
4.845155e-001	2.868876e+000
4.847380e-001	2.868876e+000
4.849605e-001	2.898760e+000
4.851830e-001	2.898760e+000
4.854055e-001	2.898760e+000
4.856279e-001	2.868876e+000
4.858504e-001	2.898760e+000
4.860729e-001	2.898760e+000
4.862954e-001	2.838992e+000
4.865179e-001	2.838992e+000
4.867404e-001	2.898760e+000
4.869628e-001	2.898760e+000
4.871853e-001	2.868876e+000
4.874078e-001	2.868876e+000
4.876303e-001	2.868876e+000
4.878528e-001	2.898760e+000
4.880753e-001	2.898760e+000
4.882978e-001	2.928644e+000
4.885202e-001	2.898760e+000
4.887427e-001	2.898760e+000
4.889652e-001	2.928644e+000
4.891877e-001	2.928644e+000
4.894102e-001	2.898760e+000
4.896327e-001	2.928644e+000
4.898552e-001	2.868876e+000
4.900776e-001	2.898760e+000
4.903001e-001	2.868876e+000
4.905226e-001	2.928644e+000
4.907451e-001	2.868876e+000
4.909676e-001	2.898760e+000
4.911901e-001	2.898760e+000
4.914125e-001	2.898760e+000
4.916350e-001	2.898760e+000
4.918575e-001	2.958528e+000
4.920800e-001	2.898760e+000
4.923025e-001	2.958528e+000
4.925250e-001	2.898760e+000
4.927475e-001	2.898760e+000
4.929699e-001	2.868876e+000
4.931924e-001	2.898760e+000
4.934149e-001	2.928644e+000
4.936374e-001	2.928644e+000
4.938599e-001	2.868876e+000
4.940824e-001	2.838992e+000
4.943049e-001	2.868876e+000
4.945273e-001	2.868876e+000
4.947498e-001	2.868876e+000
4.949723e-001	2.898760e+000
4.951948e-001	2.838992e+000
4.954173e-001	2.898760e+000
4.956398e-001	2.898760e+000
4.958623e-001	2.868876e+000
4.960847e-001	2.868876e+000
4.963072e-001	2.958528e+000
4.965297e-001	2.928644e+000
4.967522e-001	2.898760e+000
4.969747e-001	2.928644e+000
4.971972e-001	2.898760e+000
4.974196e-001	2.898760e+000
4.976421e-001	2.898760e+000
4.978646e-001	2.868876e+000
4.980871e-001	2.898760e+000
4.983096e-001	2.868876e+000
4.985321e-001	2.898760e+000
4.987546e-001	2.838992e+000
4.989770e-001	2.988413e+000
4.991995e-001	2.958528e+000
4.994220e-001	2.868876e+000
4.996445e-001	2.898760e+000
4.998670e-001	2.928644e+000
5.000895e-001	2.868876e+000
5.003120e-001	2.928644e+000
5.005344e-001	2.838992e+000
5.007569e-001	2.898760e+000
5.009794e-001	2.868876e+000
5.012019e-001	2.868876e+000
5.014244e-001	2.898760e+000
5.016469e-001	2.898760e+000
5.018694e-001	2.868876e+000
5.020918e-001	2.868876e+000
5.023143e-001	2.868876e+000
5.025368e-001	2.868876e+000
5.027593e-001	2.898760e+000
5.029818e-001	2.868876e+000
5.032043e-001	2.868876e+000
5.034267e-001	2.898760e+000
5.036492e-001	2.928644e+000
5.038717e-001	2.868876e+000
5.040942e-001	2.928644e+000
5.043167e-001	2.868876e+000
5.045392e-001	2.898760e+000
5.047617e-001	2.928644e+000
5.049841e-001	2.928644e+000
5.052066e-001	2.898760e+000
5.054291e-001	2.898760e+000
5.056516e-001	2.898760e+000
5.058741e-001	2.898760e+000
5.060966e-001	2.868876e+000
5.063191e-001	2.898760e+000
5.065415e-001	2.868876e+000
5.067640e-001	2.868876e+000
5.069865e-001	2.928644e+000
5.072090e-001	2.868876e+000
5.074315e-001	2.868876e+000
5.076540e-001	2.868876e+000
5.078765e-001	2.928644e+000
5.080989e-001	2.898760e+000
5.083214e-001	2.958528e+000
5.085439e-001	2.928644e+000
5.087664e-001	2.928644e+000
5.089889e-001	2.928644e+000
5.092114e-001	2.928644e+000
5.094338e-001	2.898760e+000
5.096563e-001	2.898760e+000
5.098788e-001	2.958528e+000
5.101013e-001	2.898760e+000
5.103238e-001	2.868876e+000
5.105463e-001	2.898760e+000
5.107688e-001	2.898760e+000
5.109912e-001	2.988413e+000
5.112137e-001	2.958528e+000
5.114362e-001	2.928644e+000
5.116587e-001	2.898760e+000
5.118812e-001	2.898760e+000
5.121037e-001	2.838992e+000
5.123262e-001	2.898760e+000
5.125486e-001	2.898760e+000
5.127711e-001	2.838992e+000
5.129936e-001	2.928644e+000
5.132161e-001	2.868876e+000
5.134386e-001	2.868876e+000
5.136611e-001	2.868876e+000
5.138835e-001	2.838992e+000
5.141060e-001	2.898760e+000
5.143285e-001	2.838992e+000
5.145510e-001	2.898760e+000
5.147735e-001	2.868876e+000
5.149960e-001	2.898760e+000
5.152185e-001	2.838992e+000
5.154409e-001	2.958528e+000
5.156634e-001	2.898760e+000
5.158859e-001	2.928644e+000
5.161084e-001	2.868876e+000
5.163309e-001	2.868876e+000
5.165534e-001	2.928644e+000
5.167759e-001	2.928644e+000
5.169983e-001	2.868876e+000
5.172208e-001	2.898760e+000
5.174433e-001	2.868876e+000
5.176658e-001	2.868876e+000
5.178883e-001	2.928644e+000
5.181108e-001	2.928644e+000
5.183333e-001	2.958528e+000
5.185557e-001	2.868876e+000
5.187782e-001	2.928644e+000
5.190007e-001	2.898760e+000
5.192232e-001	2.898760e+000
5.194457e-001	2.898760e+000
5.196682e-001	2.928644e+000
5.198906e-001	2.928644e+000
5.201131e-001	2.958528e+000
5.203356e-001	2.898760e+000
5.205581e-001	2.928644e+000
5.207806e-001	2.898760e+000
5.210031e-001	2.898760e+000
5.212256e-001	2.928644e+000
5.214480e-001	2.898760e+000
5.216705e-001	2.868876e+000
5.218930e-001	2.868876e+000
5.221155e-001	2.868876e+000
5.223380e-001	2.898760e+000
5.225605e-001	2.898760e+000
5.227830e-001	2.928644e+000
5.230054e-001	2.898760e+000
5.232279e-001	2.868876e+000
5.234504e-001	2.868876e+000
5.236729e-001	2.868876e+000
5.238954e-001	2.898760e+000
5.241179e-001	2.898760e+000
5.243404e-001	2.898760e+000
5.245628e-001	2.928644e+000
5.247853e-001	2.809108e+000
5.250078e-001	2.868876e+000
5.252303e-001	2.809108e+000
5.254528e-001	2.868876e+000
5.256753e-001	2.928644e+000
5.258977e-001	2.898760e+000
5.261202e-001	2.838992e+000
5.263427e-001	2.838992e+000
5.265652e-001	2.928644e+000
5.267877e-001	2.838992e+000
5.270102e-001	2.898760e+000
5.272327e-001	2.868876e+000
5.274551e-001	2.898760e+000
5.276776e-001	2.838992e+000
5.279001e-001	2.868876e+000
5.281226e-001	2.868876e+000
5.283451e-001	2.898760e+000
5.285676e-001	2.838992e+000
5.287901e-001	2.868876e+000
5.290125e-001	2.898760e+000
5.292350e-001	2.868876e+000
5.294575e-001	2.928644e+000
5.296800e-001	2.898760e+000
5.299025e-001	2.928644e+000
5.301250e-001	2.898760e+000
5.303474e-001	2.898760e+000
5.305699e-001	2.898760e+000
5.307924e-001	2.868876e+000
5.310149e-001	2.898760e+000
5.312374e-001	2.868876e+000
5.314599e-001	2.868876e+000
5.316824e-001	2.838992e+000
5.319048e-001	2.868876e+000
5.321273e-001	2.868876e+000
5.323498e-001	2.838992e+000
5.325723e-001	2.868876e+000
5.327948e-001	2.898760e+000
5.330173e-001	2.928644e+000
5.332398e-001	2.868876e+000
5.334622e-001	2.958528e+000
5.336847e-001	2.958528e+000
5.339072e-001	2.928644e+000
5.341297e-001	2.988413e+000
5.343522e-001	2.928644e+000
5.345747e-001	2.898760e+000
5.347972e-001	2.898760e+000
5.350196e-001	2.868876e+000
5.352421e-001	2.838992e+000
5.354646e-001	2.838992e+000
5.356871e-001	2.868876e+000
5.359096e-001	2.838992e+000
5.361321e-001	2.838992e+000
5.363545e-001	2.928644e+000
5.365770e-001	2.958528e+000
5.367995e-001	2.868876e+000
5.370220e-001	2.898760e+000
5.372445e-001	2.898760e+000
5.374670e-001	2.928644e+000
5.376895e-001	2.898760e+000
5.379119e-001	2.898760e+000
5.381344e-001	2.868876e+000
5.383569e-001	2.838992e+000
5.385794e-001	2.898760e+000
5.388019e-001	2.928644e+000
5.390244e-001	2.928644e+000
5.392469e-001	2.958528e+000
5.394693e-001	2.928644e+000
5.396918e-001	2.868876e+000
5.399143e-001	2.898760e+000
5.401368e-001	2.898760e+000
5.403593e-001	2.838992e+000
5.405818e-001	2.898760e+000
5.408043e-001	2.868876e+000
5.410267e-001	2.868876e+000
5.412492e-001	2.988413e+000
5.414717e-001	2.928644e+000
5.416942e-001	2.898760e+000
5.419167e-001	2.898760e+000
5.421392e-001	2.928644e+000
5.423616e-001	2.928644e+000
5.425841e-001	2.928644e+000
5.428066e-001	2.928644e+000
5.430291e-001	2.928644e+000
5.432516e-001	2.868876e+000
5.434741e-001	2.898760e+000
5.436966e-001	2.928644e+000
5.439190e-001	2.928644e+000
5.441415e-001	2.838992e+000
5.443640e-001	2.898760e+000
5.445865e-001	2.898760e+000
5.448090e-001	2.868876e+000
5.450315e-001	2.898760e+000
5.452540e-001	2.958528e+000
5.454764e-001	2.898760e+000
5.456989e-001	2.928644e+000
5.459214e-001	2.898760e+000
5.461439e-001	2.868876e+000
5.463664e-001	2.928644e+000
5.465889e-001	2.868876e+000
5.468113e-001	2.898760e+000
5.470338e-001	2.868876e+000
5.472563e-001	2.898760e+000
5.474788e-001	2.928644e+000
5.477013e-001	2.928644e+000
5.479238e-001	2.928644e+000
5.481463e-001	2.898760e+000
5.483687e-001	2.868876e+000
5.485912e-001	2.898760e+000
5.488137e-001	2.838992e+000
5.490362e-001	2.898760e+000
5.492587e-001	2.898760e+000
5.494812e-001	2.898760e+000
5.497037e-001	2.958528e+000
5.499261e-001	2.898760e+000
5.501486e-001	2.898760e+000
5.503711e-001	2.928644e+000
5.505936e-001	2.898760e+000
5.508161e-001	2.868876e+000
5.510386e-001	2.868876e+000
5.512611e-001	2.898760e+000
5.514835e-001	2.838992e+000
5.517060e-001	2.868876e+000
5.519285e-001	2.928644e+000
5.521510e-001	2.898760e+000
5.523735e-001	2.868876e+000
5.525960e-001	2.898760e+000
5.528184e-001	2.838992e+000
5.530409e-001	2.868876e+000
5.532634e-001	2.838992e+000
5.534859e-001	2.838992e+000
5.537084e-001	2.868876e+000
5.539309e-001	2.898760e+000
5.541534e-001	2.868876e+000
5.543758e-001	2.898760e+000
5.545983e-001	2.868876e+000
5.548208e-001	2.868876e+000
5.550433e-001	2.868876e+000
5.552658e-001	2.868876e+000
5.554883e-001	2.868876e+000
5.557108e-001	2.898760e+000
5.559332e-001	2.838992e+000
5.561557e-001	2.928644e+000
5.563782e-001	2.868876e+000
5.566007e-001	2.928644e+000
5.568232e-001	2.809108e+000
5.570457e-001	2.898760e+000
5.572682e-001	2.838992e+000
5.574906e-001	2.868876e+000
5.577131e-001	2.868876e+000
5.579356e-001	2.868876e+000
5.581581e-001	2.898760e+000
5.583806e-001	2.898760e+000
5.586031e-001	2.868876e+000
5.588255e-001	2.898760e+000
5.590480e-001	2.928644e+000
5.592705e-001	2.868876e+000
5.594930e-001	2.898760e+000
5.597155e-001	2.928644e+000
5.599380e-001	2.868876e+000
5.601605e-001	2.868876e+000
5.603829e-001	2.898760e+000
5.606054e-001	2.838992e+000
5.608279e-001	2.898760e+000
5.610504e-001	2.868876e+000
5.612729e-001	2.898760e+000
5.614954e-001	2.898760e+000
5.617179e-001	2.928644e+000
5.619403e-001	2.868876e+000
5.621628e-001	2.868876e+000
5.623853e-001	2.898760e+000
5.626078e-001	2.868876e+000
5.628303e-001	2.838992e+000
5.630528e-001	2.898760e+000
5.632753e-001	2.898760e+000
5.634977e-001	2.898760e+000
5.637202e-001	2.868876e+000
5.639427e-001	2.898760e+000
5.641652e-001	2.838992e+000
5.643877e-001	2.928644e+000
5.646102e-001	2.898760e+000
5.648326e-001	2.898760e+000
5.650551e-001	2.838992e+000
5.652776e-001	2.898760e+000
5.655001e-001	2.898760e+000
5.657226e-001	2.868876e+000
5.659451e-001	2.898760e+000
5.661676e-001	2.898760e+000
5.663900e-001	2.868876e+000
