    nm         	nm
2.093323e+002	-2.402205e+000
2.094472e+002	-2.459400e+000
2.095621e+002	-2.487998e+000
2.096770e+002	-2.430802e+000
2.097919e+002	-2.430802e+000
2.099068e+002	-2.459400e+000
2.100217e+002	-2.487998e+000
2.101365e+002	-2.430802e+000
2.102514e+002	-2.459400e+000
2.103663e+002	-2.516595e+000
2.104812e+002	-2.487998e+000
2.105961e+002	-2.430802e+000
2.107110e+002	-2.516595e+000
2.108259e+002	-2.516595e+000
2.109408e+002	-2.459400e+000
2.110557e+002	-2.487998e+000
2.111706e+002	-2.487998e+000
2.112855e+002	-2.487998e+000
2.114004e+002	-2.430802e+000
2.115153e+002	-2.459400e+000
2.116302e+002	-2.402205e+000
2.117451e+002	-2.516595e+000
2.118600e+002	-2.459400e+000
2.119749e+002	-2.516595e+000
2.120898e+002	-2.516595e+000
2.122047e+002	-2.516595e+000
2.123195e+002	-2.487998e+000
2.124344e+002	-2.430802e+000
2.125493e+002	-2.459400e+000
2.126642e+002	-2.430802e+000
2.127791e+002	-2.430802e+000
2.128940e+002	-2.402205e+000
2.130089e+002	-2.459400e+000
2.131238e+002	-2.487998e+000
2.132387e+002	-2.459400e+000
2.133536e+002	-2.430802e+000
2.134685e+002	-2.459400e+000
2.135834e+002	-2.487998e+000
2.136983e+002	-2.459400e+000
2.138132e+002	-2.516595e+000
2.139281e+002	-2.402205e+000
2.140430e+002	-2.430802e+000
2.141579e+002	-2.487998e+000
2.142728e+002	-2.402205e+000
2.143877e+002	-2.459400e+000
2.145025e+002	-2.402205e+000
2.146174e+002	-2.459400e+000
2.147323e+002	-2.402205e+000
2.148472e+002	-2.430802e+000
2.149621e+002	-2.402205e+000
2.150770e+002	-2.487998e+000
2.151919e+002	-2.402205e+000
2.153068e+002	-2.373607e+000
2.154217e+002	-2.402205e+000
2.155366e+002	-2.402205e+000
2.156515e+002	-2.402205e+000
2.157664e+002	-2.430802e+000
2.158813e+002	-2.459400e+000
2.159962e+002	-2.316412e+000
2.161111e+002	-2.402205e+000
2.162260e+002	-2.430802e+000
2.163409e+002	-2.373607e+000
2.164558e+002	-2.402205e+000
2.165707e+002	-2.345009e+000
2.166855e+002	-2.373607e+000
2.168004e+002	-2.373607e+000
2.169153e+002	-2.345009e+000
2.170302e+002	-2.430802e+000
2.171451e+002	-2.459400e+000
2.172600e+002	-2.487998e+000
2.173749e+002	-2.459400e+000
2.174898e+002	-2.402205e+000
2.176047e+002	-2.459400e+000
2.177196e+002	-2.430802e+000
2.178345e+002	-2.402205e+000
2.179494e+002	-2.430802e+000
2.180643e+002	-2.430802e+000
2.181792e+002	-2.430802e+000
2.182941e+002	-2.402205e+000
2.184090e+002	-2.402205e+000
2.185239e+002	-2.430802e+000
2.186388e+002	-2.487998e+000
2.187537e+002	-2.459400e+000
2.188685e+002	-2.430802e+000
2.189834e+002	-2.573791e+000
2.190983e+002	-2.430802e+000
2.192132e+002	-2.402205e+000
2.193281e+002	-2.487998e+000
2.194430e+002	-2.487998e+000
2.195579e+002	-2.402205e+000
2.196728e+002	-2.402205e+000
2.197877e+002	-2.459400e+000
2.199026e+002	-2.373607e+000
2.200175e+002	-2.430802e+000
2.201324e+002	-2.345009e+000
2.202473e+002	-2.459400e+000
2.203622e+002	-2.487998e+000
2.204771e+002	-2.430802e+000
2.205920e+002	-2.459400e+000
2.207069e+002	-2.459400e+000
2.208218e+002	-2.459400e+000
2.209367e+002	-2.459400e+000
2.210516e+002	-2.459400e+000
2.211664e+002	-2.487998e+000
2.212813e+002	-2.459400e+000
2.213962e+002	-2.459400e+000
2.215111e+002	-2.430802e+000
2.216260e+002	-2.430802e+000
2.217409e+002	-2.402205e+000
2.218558e+002	-2.402205e+000
2.219707e+002	-2.487998e+000
2.220856e+002	-2.430802e+000
2.222005e+002	-2.402205e+000
2.223154e+002	-2.459400e+000
2.224303e+002	-2.459400e+000
2.225452e+002	-2.459400e+000
2.226601e+002	-2.373607e+000
2.227750e+002	-2.459400e+000
2.228899e+002	-2.459400e+000
2.230048e+002	-2.459400e+000
2.231197e+002	-2.487998e+000
2.232346e+002	-2.402205e+000
2.233494e+002	-2.430802e+000
2.234643e+002	-2.459400e+000
2.235792e+002	-2.430802e+000
2.236941e+002	-2.402205e+000
2.238090e+002	-2.402205e+000
2.239239e+002	-2.402205e+000
2.240388e+002	-2.402205e+000
2.241537e+002	-2.487998e+000
2.242686e+002	-2.459400e+000
2.243835e+002	-2.459400e+000
2.244984e+002	-2.430802e+000
2.246133e+002	-2.487998e+000
2.247282e+002	-2.459400e+000
2.248431e+002	-2.516595e+000
2.249580e+002	-2.459400e+000
2.250729e+002	-2.459400e+000
2.251878e+002	-2.487998e+000
2.253027e+002	-2.402205e+000
2.254176e+002	-2.402205e+000
2.255324e+002	-2.345009e+000
2.256473e+002	-2.345009e+000
2.257622e+002	-2.402205e+000
2.258771e+002	-2.373607e+000
2.259920e+002	-2.373607e+000
2.261069e+002	-2.487998e+000
2.262218e+002	-2.459400e+000
2.263367e+002	-2.459400e+000
2.264516e+002	-2.430802e+000
2.265665e+002	-2.402205e+000
2.266814e+002	-2.345009e+000
2.267963e+002	-2.430802e+000
2.269112e+002	-2.487998e+000
2.270261e+002	-2.402205e+000
2.271410e+002	-2.459400e+000
2.272559e+002	-2.459400e+000
2.273708e+002	-2.430802e+000
2.274857e+002	-2.430802e+000
2.276006e+002	-2.402205e+000
2.277154e+002	-2.459400e+000
2.278303e+002	-2.430802e+000
2.279452e+002	-2.459400e+000
2.280601e+002	-2.459400e+000
2.281750e+002	-2.430802e+000
2.282899e+002	-2.373607e+000
2.284048e+002	-2.487998e+000
2.285197e+002	-2.402205e+000
2.286346e+002	-2.459400e+000
2.287495e+002	-2.402205e+000
2.288644e+002	-2.459400e+000
2.289793e+002	-2.430802e+000
2.290942e+002	-2.373607e+000
2.292091e+002	-2.402205e+000
2.293240e+002	-2.516595e+000
2.294389e+002	-2.459400e+000
2.295538e+002	-2.459400e+000
2.296687e+002	-2.487998e+000
2.297836e+002	-2.402205e+000
2.298984e+002	-2.430802e+000
2.300133e+002	-2.487998e+000
2.301282e+002	-2.402205e+000
2.302431e+002	-2.430802e+000
2.303580e+002	-2.430802e+000
2.304729e+002	-2.459400e+000
2.305878e+002	-2.459400e+000
2.307027e+002	-2.545193e+000
2.308176e+002	-2.402205e+000
2.309325e+002	-2.459400e+000
2.310474e+002	-2.373607e+000
2.311623e+002	-2.459400e+000
2.312772e+002	-2.487998e+000
2.313921e+002	-2.373607e+000
2.315070e+002	-2.516595e+000
2.316219e+002	-2.459400e+000
2.317368e+002	-2.402205e+000
2.318517e+002	-2.402205e+000
2.319666e+002	-2.459400e+000
2.320814e+002	-2.402205e+000
2.321963e+002	-2.459400e+000
2.323112e+002	-2.402205e+000
2.324261e+002	-2.487998e+000
2.325410e+002	-2.345009e+000
2.326559e+002	-2.402205e+000
2.327708e+002	-2.459400e+000
2.328857e+002	-2.487998e+000
2.330006e+002	-2.430802e+000
2.331155e+002	-2.430802e+000
2.332304e+002	-2.345009e+000
2.333453e+002	-2.430802e+000
2.334602e+002	-2.430802e+000
2.335751e+002	-2.430802e+000
2.336900e+002	-2.402205e+000
2.338049e+002	-2.487998e+000
2.339198e+002	-2.459400e+000
2.340347e+002	-2.373607e+000
2.341496e+002	-2.487998e+000
2.342644e+002	-2.459400e+000
2.343793e+002	-2.459400e+000
2.344942e+002	-2.316412e+000
2.346091e+002	-2.316412e+000
2.347240e+002	-2.402205e+000
2.348389e+002	-2.459400e+000
2.349538e+002	-2.430802e+000
2.350687e+002	-2.345009e+000
2.351836e+002	-2.373607e+000
2.352985e+002	-2.430802e+000
2.354134e+002	-2.430802e+000
2.355283e+002	-2.430802e+000
2.356432e+002	-2.459400e+000
2.357581e+002	-2.430802e+000
2.358730e+002	-2.430802e+000
2.359879e+002	-2.402205e+000
2.361028e+002	-2.430802e+000
2.362177e+002	-2.430802e+000
2.363326e+002	-2.516595e+000
2.364474e+002	-2.459400e+000
2.365623e+002	-2.459400e+000
2.366772e+002	-2.430802e+000
2.367921e+002	-2.430802e+000
2.369070e+002	-2.459400e+000
2.370219e+002	-2.402205e+000
2.371368e+002	-2.402205e+000
2.372517e+002	-2.402205e+000
2.373666e+002	-2.430802e+000
2.374815e+002	-2.430802e+000
2.375964e+002	-2.459400e+000
2.377113e+002	-2.430802e+000
2.378262e+002	-2.402205e+000
2.379411e+002	-2.430802e+000
2.380560e+002	-2.487998e+000
2.381709e+002	-2.516595e+000
2.382858e+002	-2.373607e+000
2.384007e+002	-2.402205e+000
2.385156e+002	-2.430802e+000
2.386304e+002	-2.430802e+000
2.387453e+002	-2.459400e+000
2.388602e+002	-2.459400e+000
2.389751e+002	-2.402205e+000
2.390900e+002	-2.373607e+000
2.392048e+002	-2.487998e+000
2.393197e+002	-2.430802e+000
2.394346e+002	-2.316412e+000
2.395495e+002	-2.402205e+000
2.396644e+002	-2.430802e+000
2.397792e+002	-2.373607e+000
2.398941e+002	-2.373607e+000
2.400090e+002	-2.430802e+000
2.401239e+002	-2.402205e+000
2.402388e+002	-2.487998e+000
2.403536e+002	-2.430802e+000
2.404685e+002	-2.487998e+000
2.405834e+002	-2.459400e+000
2.406983e+002	-2.487998e+000
2.408132e+002	-2.459400e+000
2.409280e+002	-2.402205e+000
2.410429e+002	-2.459400e+000
2.411578e+002	-2.487998e+000
2.412727e+002	-2.459400e+000
2.413876e+002	-2.487998e+000
2.415024e+002	-2.373607e+000
2.416173e+002	-2.459400e+000
2.417322e+002	-2.373607e+000
2.418471e+002	-2.402205e+000
2.419620e+002	-2.402205e+000
2.420769e+002	-2.430802e+000
2.421917e+002	-2.430802e+000
2.423066e+002	-2.459400e+000
2.424215e+002	-2.487998e+000
2.425364e+002	-2.373607e+000
2.426513e+002	-2.402205e+000
2.427661e+002	-2.430802e+000
2.428810e+002	-2.459400e+000
2.429959e+002	-2.430802e+000
2.431108e+002	-2.430802e+000
2.432257e+002	-2.430802e+000
2.433405e+002	-2.430802e+000
2.434554e+002	-2.316412e+000
2.435703e+002	-2.459400e+000
2.436852e+002	-2.430802e+000
2.438001e+002	-2.430802e+000
2.439149e+002	-2.487998e+000
2.440298e+002	-2.487998e+000
2.441447e+002	-2.402205e+000
2.442596e+002	-2.373607e+000
2.443745e+002	-2.373607e+000
2.444893e+002	-2.430802e+000
2.446042e+002	-2.459400e+000
2.447191e+002	-2.373607e+000
2.448340e+002	-2.459400e+000
2.449489e+002	-2.487998e+000
2.450637e+002	-2.487998e+000
2.451786e+002	-2.373607e+000
2.452935e+002	-2.459400e+000
2.454084e+002	-2.487998e+000
2.455233e+002	-2.402205e+000
2.456381e+002	-2.459400e+000
2.457530e+002	-2.402205e+000
2.458679e+002	-2.430802e+000
2.459828e+002	-2.402205e+000
2.460977e+002	-2.345009e+000
2.462126e+002	-2.430802e+000
2.463274e+002	-2.430802e+000
2.464423e+002	-2.402205e+000
2.465572e+002	-2.459400e+000
2.466721e+002	-2.402205e+000
2.467870e+002	-2.487998e+000
2.469018e+002	-2.402205e+000
2.470167e+002	-2.402205e+000
2.471316e+002	-2.373607e+000
2.472465e+002	-2.402205e+000
2.473614e+002	-2.402205e+000
2.474762e+002	-2.373607e+000
2.475911e+002	-2.459400e+000
2.477060e+002	-2.487998e+000
2.478209e+002	-2.430802e+000
2.479358e+002	-2.430802e+000
2.480506e+002	-2.516595e+000
2.481655e+002	-2.402205e+000
2.482804e+002	-2.373607e+000
2.483953e+002	-2.402205e+000
2.485102e+002	-2.430802e+000
2.486250e+002	-2.487998e+000
2.487399e+002	-2.430802e+000
2.488548e+002	-2.373607e+000
2.489697e+002	-2.459400e+000
2.490846e+002	-2.430802e+000
2.491994e+002	-2.459400e+000
2.493143e+002	-2.373607e+000
2.494292e+002	-2.373607e+000
2.495441e+002	-2.402205e+000
2.496590e+002	-2.430802e+000
2.497738e+002	-2.459400e+000
2.498887e+002	-2.459400e+000
2.500036e+002	-2.430802e+000
2.501185e+002	-2.459400e+000
2.502334e+002	-2.373607e+000
2.503483e+002	-2.459400e+000
2.504631e+002	-2.430802e+000
2.505780e+002	-2.430802e+000
2.506929e+002	-2.487998e+000
2.508078e+002	-2.430802e+000
2.509227e+002	-2.487998e+000
2.510375e+002	-2.345009e+000
2.511524e+002	-2.402205e+000
2.512673e+002	-2.430802e+000
2.513822e+002	-2.430802e+000
2.514971e+002	-2.430802e+000
2.516119e+002	-2.402205e+000
2.517268e+002	-2.487998e+000
2.518417e+002	-2.316412e+000
2.519566e+002	-2.402205e+000
2.520715e+002	-2.373607e+000
2.521863e+002	-2.402205e+000
2.523012e+002	-2.459400e+000
2.524161e+002	-2.459400e+000
2.525310e+002	-2.345009e+000
2.526459e+002	-2.459400e+000
2.527607e+002	-2.516595e+000
2.528756e+002	-2.402205e+000
2.529905e+002	-2.402205e+000
2.531054e+002	-2.373607e+000
2.532203e+002	-2.316412e+000
2.533351e+002	-2.430802e+000
2.534500e+002	-2.345009e+000
2.535649e+002	-2.402205e+000
2.536798e+002	-2.402205e+000
2.537947e+002	-2.430802e+000
2.539095e+002	-2.430802e+000
2.540244e+002	-2.430802e+000
2.541393e+002	-2.402205e+000
2.542542e+002	-2.459400e+000
2.543691e+002	-2.373607e+000
2.544840e+002	-2.373607e+000
2.545988e+002	-2.430802e+000
2.547137e+002	-2.487998e+000
2.548286e+002	-2.345009e+000
2.549435e+002	-2.430802e+000
2.550584e+002	-2.430802e+000
2.551732e+002	-2.402205e+000
2.552881e+002	-2.345009e+000
2.554030e+002	-2.459400e+000
2.555179e+002	-2.287814e+000
2.556328e+002	-2.373607e+000
2.557476e+002	-2.487998e+000
2.558625e+002	-2.402205e+000
2.559774e+002	-2.402205e+000
2.560923e+002	-2.373607e+000
2.562072e+002	-2.430802e+000
2.563220e+002	-2.459400e+000
2.564369e+002	-2.459400e+000
2.565518e+002	-2.430802e+000
2.566667e+002	-2.430802e+000
2.567816e+002	-2.373607e+000
2.568964e+002	-2.402205e+000
2.570113e+002	-2.373607e+000
2.571262e+002	-2.373607e+000
2.572411e+002	-2.373607e+000
2.573560e+002	-2.516595e+000
2.574708e+002	-2.487998e+000
2.575857e+002	-2.487998e+000
2.577006e+002	-2.402205e+000
2.578155e+002	-2.430802e+000
2.579304e+002	-2.430802e+000
2.580452e+002	-2.373607e+000
2.581601e+002	-2.430802e+000
2.582750e+002	-2.459400e+000
2.583899e+002	-2.345009e+000
2.585048e+002	-2.430802e+000
2.586197e+002	-2.402205e+000
2.587345e+002	-2.402205e+000
2.588494e+002	-2.402205e+000
2.589643e+002	-2.373607e+000
2.590792e+002	-2.459400e+000
2.591941e+002	-2.487998e+000
2.593089e+002	-2.402205e+000
2.594238e+002	-2.345009e+000
2.595387e+002	-2.487998e+000
2.596536e+002	-2.459400e+000
2.597685e+002	-2.402205e+000
2.598833e+002	-2.459400e+000
2.599982e+002	-2.373607e+000
2.601131e+002	-2.402205e+000
2.602280e+002	-2.459400e+000
2.603429e+002	-2.516595e+000
2.604577e+002	-2.516595e+000
2.605726e+002	-2.402205e+000
2.606875e+002	-2.373607e+000
2.608024e+002	-2.373607e+000
2.609173e+002	-2.402205e+000
2.610321e+002	-2.402205e+000
2.611470e+002	-2.430802e+000
2.612619e+002	-2.430802e+000
2.613768e+002	-2.459400e+000
2.614917e+002	-2.373607e+000
2.616065e+002	-2.430802e+000
2.617214e+002	-2.430802e+000
2.618363e+002	-2.430802e+000
2.619512e+002	-2.402205e+000
2.620661e+002	-2.459400e+000
2.621809e+002	-2.402205e+000
2.622958e+002	-2.430802e+000
2.624107e+002	-2.430802e+000
2.625256e+002	-2.402205e+000
2.626405e+002	-2.459400e+000
2.627553e+002	-2.430802e+000
2.628702e+002	-2.487998e+000
2.629851e+002	-2.430802e+000
2.631000e+002	-2.459400e+000
2.632149e+002	-2.373607e+000
2.633298e+002	-2.402205e+000
2.634446e+002	-2.402205e+000
2.635595e+002	-2.402205e+000
2.636744e+002	-2.430802e+000
2.637893e+002	-2.430802e+000
2.639042e+002	-2.430802e+000
2.640190e+002	-2.402205e+000
2.641339e+002	-2.430802e+000
2.642488e+002	-2.430802e+000
2.643637e+002	-2.459400e+000
2.644786e+002	-2.487998e+000
2.645934e+002	-2.430802e+000
2.647083e+002	-2.402205e+000
2.648232e+002	-2.459400e+000
2.649381e+002	-2.459400e+000
2.650530e+002	-2.430802e+000
2.651678e+002	-2.430802e+000
2.652827e+002	-2.402205e+000
2.653976e+002	-2.430802e+000
2.655125e+002	-2.402205e+000
2.656274e+002	-2.373607e+000
2.657422e+002	-2.430802e+000
2.658571e+002	-2.373607e+000
2.659720e+002	-2.487998e+000
2.660869e+002	-2.459400e+000
2.662018e+002	-2.459400e+000
2.663166e+002	-2.402205e+000
2.664315e+002	-2.430802e+000
2.665464e+002	-2.430802e+000
2.666613e+002	-2.430802e+000
2.667762e+002	-2.430802e+000
2.668910e+002	-2.487998e+000
2.670059e+002	-2.459400e+000
2.671208e+002	-2.459400e+000
2.672357e+002	-2.430802e+000
2.673506e+002	-2.459400e+000
2.674655e+002	-2.430802e+000
2.675803e+002	-2.459400e+000
2.676952e+002	-2.373607e+000
2.678101e+002	-2.430802e+000
2.679250e+002	-2.430802e+000
2.680399e+002	-2.430802e+000
2.681547e+002	-2.430802e+000
2.682696e+002	-2.430802e+000
2.683845e+002	-2.459400e+000
2.684994e+002	-2.459400e+000
2.686143e+002	-2.459400e+000
2.687291e+002	-2.402205e+000
2.688440e+002	-2.430802e+000
2.689589e+002	-2.345009e+000
2.690738e+002	-2.402205e+000
2.691887e+002	-2.459400e+000
2.693035e+002	-2.459400e+000
2.694184e+002	-2.430802e+000
2.695333e+002	-2.430802e+000
2.696482e+002	-2.430802e+000
2.697631e+002	-2.516595e+000
2.698779e+002	-2.459400e+000
2.699928e+002	-2.402205e+000
2.701077e+002	-2.402205e+000
2.702226e+002	-2.430802e+000
2.703375e+002	-2.516595e+000
2.704523e+002	-2.373607e+000
2.705672e+002	-2.430802e+000
2.706821e+002	-2.373607e+000
2.707970e+002	-2.487998e+000
2.709119e+002	-2.430802e+000
2.710267e+002	-2.402205e+000
2.711416e+002	-2.430802e+000
2.712565e+002	-2.430802e+000
2.713714e+002	-2.373607e+000
2.714863e+002	-2.459400e+000
2.716012e+002	-2.430802e+000
2.717160e+002	-2.402205e+000
2.718309e+002	-2.430802e+000
2.719458e+002	-2.459400e+000
2.720607e+002	-2.402205e+000
2.721756e+002	-2.459400e+000
2.722904e+002	-2.430802e+000
2.724053e+002	-2.430802e+000
2.725202e+002	-2.487998e+000
2.726351e+002	-2.487998e+000
2.727500e+002	-2.402205e+000
2.728648e+002	-2.430802e+000
2.729797e+002	-2.402205e+000
2.730946e+002	-2.487998e+000
2.732095e+002	-2.487998e+000
2.733244e+002	-2.430802e+000
2.734392e+002	-2.430802e+000
2.735541e+002	-2.402205e+000
2.736690e+002	-2.402205e+000
2.737839e+002	-2.430802e+000
2.738988e+002	-2.459400e+000
2.740136e+002	-2.402205e+000
2.741285e+002	-2.430802e+000
2.742434e+002	-2.459400e+000
2.743583e+002	-2.459400e+000
2.744732e+002	-2.430802e+000
2.745880e+002	-2.516595e+000
2.747029e+002	-2.516595e+000
2.748178e+002	-2.459400e+000
2.749327e+002	-2.402205e+000
2.750476e+002	-2.402205e+000
2.751624e+002	-2.459400e+000
2.752773e+002	-2.430802e+000
2.753922e+002	-2.430802e+000
2.755071e+002	-2.487998e+000
2.756220e+002	-2.487998e+000
2.757369e+002	-2.430802e+000
2.758517e+002	-2.430802e+000
2.759666e+002	-2.430802e+000
2.760815e+002	-2.430802e+000
2.761964e+002	-2.459400e+000
2.763113e+002	-2.459400e+000
2.764261e+002	-2.402205e+000
2.765410e+002	-2.430802e+000
2.766559e+002	-2.430802e+000
2.767708e+002	-2.430802e+000
2.768857e+002	-2.430802e+000
2.770005e+002	-2.487998e+000
2.771154e+002	-2.487998e+000
2.772303e+002	-2.430802e+000
2.773452e+002	-2.402205e+000
2.774601e+002	-2.459400e+000
2.775749e+002	-2.402205e+000
2.776898e+002	-2.459400e+000
2.778047e+002	-2.430802e+000
2.779196e+002	-2.459400e+000
2.780345e+002	-2.430802e+000
2.781493e+002	-2.516595e+000
2.782642e+002	-2.487998e+000
2.783791e+002	-2.430802e+000
2.784940e+002	-2.430802e+000
2.786089e+002	-2.402205e+000
2.787237e+002	-2.459400e+000
2.788386e+002	-2.402205e+000
2.789535e+002	-2.402205e+000
2.790684e+002	-2.516595e+000
2.791833e+002	-2.402205e+000
2.792981e+002	-2.430802e+000
2.794130e+002	-2.430802e+000
2.795279e+002	-2.487998e+000
2.796428e+002	-2.459400e+000
2.797577e+002	-2.402205e+000
2.798726e+002	-2.430802e+000
2.799874e+002	-2.430802e+000
2.801023e+002	-2.402205e+000
2.802172e+002	-2.487998e+000
2.803321e+002	-2.459400e+000
2.804470e+002	-2.459400e+000
2.805618e+002	-2.459400e+000
2.806767e+002	-2.487998e+000
2.807916e+002	-2.516595e+000
2.809065e+002	-2.430802e+000
2.810214e+002	-2.402205e+000
2.811362e+002	-2.430802e+000
2.812511e+002	-2.459400e+000
2.813660e+002	-2.487998e+000
2.814809e+002	-2.459400e+000
2.815958e+002	-2.459400e+000
2.817106e+002	-2.459400e+000
2.818255e+002	-2.487998e+000
2.819404e+002	-2.487998e+000
2.820553e+002	-2.487998e+000
2.821702e+002	-2.459400e+000
2.822850e+002	-2.459400e+000
2.823999e+002	-2.430802e+000
2.825148e+002	-2.516595e+000
2.826297e+002	-2.430802e+000
2.827446e+002	-2.487998e+000
2.828594e+002	-2.516595e+000
2.829743e+002	-2.430802e+000
2.830892e+002	-2.459400e+000
2.832041e+002	-2.402205e+000
2.833190e+002	-2.430802e+000
2.834338e+002	-2.430802e+000
2.835487e+002	-2.402205e+000
2.836636e+002	-2.487998e+000
2.837785e+002	-2.459400e+000
2.838934e+002	-2.459400e+000
2.840083e+002	-2.487998e+000
2.841231e+002	-2.487998e+000
2.842380e+002	-2.516595e+000
2.843529e+002	-2.487998e+000
2.844678e+002	-2.459400e+000
2.845827e+002	-2.430802e+000
2.846975e+002	-2.487998e+000
2.848124e+002	-2.459400e+000
2.849273e+002	-2.430802e+000
2.850422e+002	-2.459400e+000
2.851571e+002	-2.459400e+000
2.852719e+002	-2.402205e+000
2.853868e+002	-2.430802e+000
2.855017e+002	-2.430802e+000
2.856166e+002	-2.430802e+000
2.857315e+002	-2.459400e+000
2.858463e+002	-2.459400e+000
2.859612e+002	-2.487998e+000
2.860761e+002	-2.459400e+000
2.861910e+002	-2.430802e+000
2.863059e+002	-2.459400e+000
2.864207e+002	-2.430802e+000
2.865356e+002	-2.430802e+000
2.866505e+002	-2.430802e+000
2.867654e+002	-2.487998e+000
2.868803e+002	-2.402205e+000
2.869951e+002	-2.402205e+000
2.871100e+002	-2.459400e+000
2.872249e+002	-2.430802e+000
2.873398e+002	-2.459400e+000
2.874547e+002	-2.402205e+000
2.875695e+002	-2.430802e+000
2.876844e+002	-2.487998e+000
2.877993e+002	-2.487998e+000
2.879142e+002	-2.402205e+000
2.880291e+002	-2.430802e+000
2.881440e+002	-2.373607e+000
2.882588e+002	-2.430802e+000
2.883737e+002	-2.516595e+000
2.884886e+002	-2.487998e+000
2.886035e+002	-2.516595e+000
2.887184e+002	-2.487998e+000
2.888332e+002	-2.459400e+000
2.889481e+002	-2.487998e+000
2.890630e+002	-2.402205e+000
2.891779e+002	-2.459400e+000
2.892928e+002	-2.430802e+000
2.894076e+002	-2.373607e+000
2.895225e+002	-2.459400e+000
2.896374e+002	-2.516595e+000
2.897523e+002	-2.402205e+000
2.898672e+002	-2.459400e+000
2.899820e+002	-2.402205e+000
2.900969e+002	-2.459400e+000
2.902118e+002	-2.430802e+000
2.903267e+002	-2.430802e+000
2.904416e+002	-2.459400e+000
2.905564e+002	-2.430802e+000
2.906713e+002	-2.459400e+000
2.907862e+002	-2.430802e+000
2.909011e+002	-2.459400e+000
2.910160e+002	-2.430802e+000
2.911308e+002	-2.459400e+000
2.912457e+002	-2.459400e+000
2.913606e+002	-2.487998e+000
2.914755e+002	-2.516595e+000
2.915904e+002	-2.487998e+000
2.917052e+002	-2.459400e+000
2.918201e+002	-2.459400e+000
2.919350e+002	-2.402205e+000
2.920499e+002	-2.459400e+000
2.921648e+002	-2.487998e+000
2.922797e+002	-2.459400e+000
2.923945e+002	-2.487998e+000
2.925094e+002	-2.430802e+000
2.926243e+002	-2.459400e+000
2.927392e+002	-2.487998e+000
2.928541e+002	-2.516595e+000
2.929689e+002	-2.430802e+000
2.930838e+002	-2.459400e+000
2.931987e+002	-2.459400e+000
2.933136e+002	-2.430802e+000
2.934285e+002	-2.487998e+000
2.935433e+002	-2.487998e+000
2.936582e+002	-2.430802e+000
2.937731e+002	-2.459400e+000
2.938880e+002	-2.545193e+000
2.940029e+002	-2.373607e+000
2.941177e+002	-2.459400e+000
2.942326e+002	-2.459400e+000
2.943475e+002	-2.430802e+000
2.944624e+002	-2.459400e+000
2.945773e+002	-2.430802e+000
2.946921e+002	-2.430802e+000
2.948070e+002	-2.345009e+000
2.949219e+002	-2.430802e+000
2.950368e+002	-2.430802e+000
2.951517e+002	-2.487998e+000
2.952665e+002	-2.459400e+000
2.953814e+002	-2.459400e+000
2.954963e+002	-2.430802e+000
2.956112e+002	-2.487998e+000
2.957261e+002	-2.459400e+000
2.958409e+002	-2.402205e+000
2.959558e+002	-2.402205e+000
2.960707e+002	-2.430802e+000
2.961856e+002	-2.459400e+000
2.963005e+002	-2.487998e+000
2.964154e+002	-2.430802e+000
2.965302e+002	-2.430802e+000
2.966451e+002	-2.373607e+000
2.967600e+002	-2.459400e+000
2.968749e+002	-2.402205e+000
2.969898e+002	-2.430802e+000
2.971046e+002	-2.402205e+000
2.972195e+002	-2.430802e+000
2.973344e+002	-2.430802e+000
2.974493e+002	-2.487998e+000
2.975642e+002	-2.459400e+000
2.976790e+002	-2.373607e+000
2.977939e+002	-2.316412e+000
2.979088e+002	-2.402205e+000
2.980237e+002	-2.402205e+000
2.981386e+002	-2.373607e+000
2.982534e+002	-2.545193e+000
2.983683e+002	-2.459400e+000
2.984832e+002	-2.430802e+000
2.985981e+002	-2.430802e+000
2.987130e+002	-2.459400e+000
2.988278e+002	-2.430802e+000
2.989427e+002	-2.430802e+000
2.990576e+002	-2.373607e+000
2.991725e+002	-2.459400e+000
2.992874e+002	-2.402205e+000
2.994022e+002	-2.487998e+000
2.995171e+002	-2.487998e+000
2.996320e+002	-2.487998e+000
2.997469e+002	-2.402205e+000
2.998618e+002	-2.402205e+000
2.999766e+002	-2.430802e+000
3.000915e+002	-2.373607e+000
3.002064e+002	-2.459400e+000
3.003213e+002	-2.459400e+000
3.004362e+002	-2.402205e+000
3.005511e+002	-2.459400e+000
3.006659e+002	-2.373607e+000
3.007808e+002	-2.430802e+000
3.008957e+002	-2.459400e+000
3.010106e+002	-2.402205e+000
3.011255e+002	-2.402205e+000
3.012403e+002	-2.487998e+000
3.013552e+002	-2.430802e+000
3.014701e+002	-2.402205e+000
3.015850e+002	-2.459400e+000
3.016999e+002	-2.430802e+000
3.018147e+002	-2.430802e+000
3.019296e+002	-2.402205e+000
3.020445e+002	-2.402205e+000
3.021594e+002	-2.487998e+000
3.022743e+002	-2.430802e+000
3.023891e+002	-2.430802e+000
3.025040e+002	-2.430802e+000
3.026189e+002	-2.402205e+000
3.027338e+002	-2.430802e+000
3.028487e+002	-2.459400e+000
3.029635e+002	-2.402205e+000
3.030784e+002	-2.402205e+000
3.031933e+002	-2.459400e+000
3.033082e+002	-2.459400e+000
3.034231e+002	-2.459400e+000
3.035379e+002	-2.430802e+000
3.036528e+002	-2.402205e+000
3.037677e+002	-2.459400e+000
